year,dataset,command,count
2015,29290,tabulate,9
2015,29335,tabulate,9
2015,29531,set,9
2015,29268,drop,9
2015,29333,tobit,9
2015,29536,use,9
2015,29536,predict,9
2018,7JKLBO,summarize,9
2018,0I3LBI,sort,9
2018,0I3LBI,while,9
2018,85BB3C,eststo,9
2018,85BB3C,esttab,9
2018,85BB3C,estimates:drop,9
2018,GE7RTH,foreach,9
2018,E1UVAW,outreg2,9
2018,XI4YKD,margins,9
2018,FOWP6Q,scatter,9
2018,NKOGN5,drop,9
2018,YKTVMS,esttab,9
2018,VPK7BX,mvsumm,9
2018,VPK7BX,predict,9
2018,ZPWJJH,xtreg,9
2018,IRKZUZ,graph,9
2018,0HST44,generate,9
2018,0HST44,label,9
2018,NRTKNI,xtgls,9
2018,5WNUK2,esttab,9
2011,Z9RJHS,stcox,9
2011,WHLV6J,lincom,9
2013,C7OPJH,logit,9
2019,BJX91O,keep,9
2012,GMBFFE,generate,9
2016,W9OUV3,tabulate,9
2016,66RBZS,pred,9
2016,66RBZS,count,9
2016,66RBZS,setx,9
2017,MEPAHF,mlogit,9
2017,MEPAHF,logit,9
2017,WDXEXO,cem,9
2017,WDXEXO,regress,9
2017,WDXEXO,gsort,9
2017,WDXEXO,sort,9
2017,WDXEXO,duplicates,9
2017,ZWOOHV,save,9
2017,ZWOOHV,ologit,9
2017,ZWOOHV,mlogit,9
2014,25577,graph,8
2014,25769,prvalue,8
2014,25831,generate,8
2014,25576,label,8
2014,25574,prvalue,8
2010,LNIGQY,keep,8
2015,29341,logit,8
2015,29288,logit,8
2015,29288,estimates:store,8
2015,29293,ologit,8
2015,29083,nbreg,8
2015,29531,estsimp,8
2015,29540,esttab,8
2015,29536,local,8
2015,29340,logit,8
2015,29339,logit,8
2018,0I3LBI,rename,8
2018,UVTZZV,zinb,8
2018,KPKZTM,generate,8
2018,KPKZTM,tabulate,8
2018,SSCBY5,test,8
2018,UE44I9,margins,8
2018,UE44I9,display,8
2018,UE44I9,keep,8
2018,UE44I9,saveold,8
2018,UE44I9,predict,8
2018,UCO1ZT,drop,8
2018,V5P0SM,nbreg,8
2018,FOWP6Q,log,8
