year,dataset,command,count
2015,IUG2C4,collapse,12
2018,RUQ2KP,recode,12
2018,03CDTK,replace,12
2018,AOTVAU,set,12
2018,AOTVAU,matrix,12
2018,AOTVAU,svmat,12
2018,AL1A4Q,xtmixed,12
2018,KZIXI0,graph,12
2018,XF1157,rename,12
2018,XF1157,twoway,12
2018,SJ8ER9,rename,12
2018,AI3VM8,mixed,12
2018,JSR0OE,matrix,12
2018,AJHFHU,estimates:sto,12
2018,E7OQEY,ttesti,12
2018,UJYEAD,summarize,12
2018,KTCXTE,probit,12
2018,PCM2O2,keep,12
2019,VKOMCK,sa,12
2019,VKOMCK,marginsplot,12
2019,IANHOG,use,12
2019,YGUHTD,foreach,12
2019,DHZBAB,set,12
2019,DHZBAB,summarize,12
2016,QWXPUA,mlogit,12
2016,QWXPUA,eststo,12
2017,KBRXOR,xtreg,12
2017,1QZ0JZ,rename,12
2017,X0ZPH4,plotregion,12
2017,X0ZPH4,subtitle,12
2017,X0ZPH4,xline,12
2017,X0ZPH4,xtitle,12
2017,X0ZPH4,ytitle,12
2017,X0ZPH4,title,12
2017,X0ZPH4,nodraw,12
2017,X0ZPH4,name,12
2017,X7AMNO,drop,12
2018,HHMXU3,generate,11
2018,SAPQYS,use,11
2018,03CDTK,estat,11
2018,XF1157,coefplot,11
2018,DQZXQB,local,11
2018,DQZXQB,regress,11
2018,VNHM17,estimates:store,11
2018,E7OQEY,foreach,11
2018,VTUSLV,egen,11
2018,KTCXTE,egen,11
2019,VKOMCK,unab,11
2019,VKOMCK,if,11
2019,IANHOG,do,11
2019,IANHOG,drop,11
2016,HQXKJ9,xtreg,11
2016,HQXKJ9,outreg2,11
2017,K1XN7Q,local,11
2017,ILZ5QL,count,11
2017,ZUMTTN,foreach,11
2017,TKU9WH,xtset,11
2014,26937,global,10
2014,26937,xtlogit,10
2015,K7292I,save,10
2018,HHMXU3,drop,10
2018,SAPQYS,insheet,10
2018,5QUCW7,svy:regress,10
2018,X8ZRVO,graph,10
2018,XF1157,drop,10
2018,XF1157,keep,10
2018,SJ8ER9,saveold,10
2018,MO3KOQ,use,10
2018,MO3KOQ,teffects,10
2018,AI3VM8,glm,10
2018,DQZXQB,summarize,10
2018,AJHFHU,summarize,10
2013,IQW9LQ,tabulate,10
2019,VKOMCK,keep,10
2019,VKOMCK,preserve,10
2019,VKOMCK,restore,10
2019,VKOMCK,matrix,10
2019,IANHOG,egen,10
2019,IANHOG,areg,10
2019,IANHOG,dprobit,10
2019,TI5BPV,collapse,10
2019,DHZBAB,areg,10
2019,DHZBAB,reshape,10
2016,QWXPUA,estimates:clear,10
2016,QWXPUA,foreach,10
2016,QWXPUA,drop,10
2016,QWXPUA,graph,10
2017,EY2I6M,egen,10
2017,EY2I6M,set,10
2017,OJQJRM,twoway,10
2017,OJQJRM,recode,10
2017,KBRXOR,generate,10
2017,KGOUYI,regress,10
2017,ILZ5QL,cd,10
2017,ILZ5QL,matrix,10
2017,ZUMTTN,count,10
2017,X0ZPH4,drop,10
2017,X0ZPH4,if,10
2014,27176,outreg2,9
2015,K7292I,merge,9
2015,K7292I,sort,9
2015,IUG2C4,gsort,9
2015,IUG2C4,matrix,9
2015,IUG2C4,ivreg2,9
2018,SAPQYS,count,9
2018,SAPQYS,svmat,9
2018,SAPQYS,keep,9
2018,KZIXI0,twoway,9
2018,5QUCW7,merge,9
2018,SJ8ER9,end,9
2018,SJ8ER9,erase,9
2018,AI3VM8,saveold,9
2018,AI3VM8,estimates:restore,9
2018,DQZXQB,insheet,9
2018,JSR0OE,drop,9
2018,AJHFHU,egen,9
2019,VKOMCK,tempfile,9
2019,VKOMCK,test,9
2019,VKOMCK,estimates:restore,9
2019,IANHOG,cd,9
2019,YGUHTD,display,9
2019,D64FNB,merge,9
2019,D64FNB,test,9
2016,22636,label,9
2016,QWXPUA,display,9
2017,V7SQRW,estimates:clear,9
2017,V7SQRW,esttab,9
2017,VHNHHN,label,9
2017,1QZ0JZ,nbreg,9
2017,ILZ5QL,confirm,9
2017,X7AMNO,do,9
2017,X7AMNO,merge,9
2014,27176,xtreg,8
2015,IUG2C4,cd,8
2015,IUG2C4,histogram,8
2015,IUG2C4,clear,8
2015,IUG2C4,log,8
2018,HHMXU3,else,8
2018,HHMXU3,xtpcse,8
2018,SAPQYS,egen,8
2018,SAPQYS,display,8
2018,KZIXI0,aes,8
2018,KZIXI0,reg2hdfespatial,8
2018,GJIRV0,regress,8
2018,GJIRV0,cgmlogit,8
2018,MO3KOQ,tebalance,8
2018,AI3VM8,keep,8
2018,DQZXQB,twoway,8
2018,JSR0OE,summarize,8
2018,SNW8PV,estimates:store,8
2018,AJHFHU,sort,8
2018,VNHM17,use,8
2018,YDSRWF,rdplot,8
2018,TTE3SQ,forvalues,8
2013,CTQKJA,areg,8
2013,CTQKJA,xtreg,8
2013,WC8DPI,summarize,8
2019,VKOMCK,cd,8
2019,VKOMCK,program,8
2019,VKOMCK,interflex,8
2019,VKOMCK,recode,8
2019,IANHOG,save,8
2019,IANHOG,tabulate,8
2019,YGUHTD,margins,8
2019,D64FNB,set,8
2019,TI5BPV,merge,8
2019,TI5BPV,sutex,8
2019,SEOCQ0,use,8
2019,SEOCQ0,regress,8
2019,DHZBAB,tabulate,8
2016,22636,setx,8
2016,22636,tabulate,8
2016,QR73H6,ivreg2,8
2016,QWXPUA,global,8
2016,QWXPUA,program,8
2017,RAMHWP,graph,8
2017,EY2I6M,matrix,8
2017,OJQJRM,ivregress,8
2017,V7SQRW,summarize,8
2017,KBRXOR,summarize,8
2017,VHNHHN,parmby,8
2017,VHNHHN,nbreg,8
2017,ILZ5QL,clear,8
2017,ILZ5QL,for,8
2017,ZUMTTN,set,8
2017,X0ZPH4,regress,8
2017,MYSRXT,esttab,8
2017,X7AMNO,use,8
2014,26937,xtreg,7
2014,26937,estimates:store,7
2014,ZGDYNQ,replace,7
2015,IUG2C4,tabulate,7
2015,IUG2C4,svy:mean,7
