year,dataset,command,count
2018,UNWIHE,drop,21
2018,ZSB0BL,matrix,21
2019,U07SDB,foreach,21
2019,PLS50O,test,21
2016,BYFTMD,save,21
2016,ONDIIU,tabulate,21
2017,E40AFU,regress,21
2017,WDRHTS,rotate,21
2017,VAY7ZQ,egen,21
2017,RQFCQH,use,21
2017,BWYJKB,generate,21
2017,Y6RYUY,rename,21
2017,92SKA2,correlate,21
2017,EVYI2H,recode,21
2015,NKN0E8,global,20
2015,XTQJEN,local,20
2015,ER3D0H,probit,20
2015,HL0OUD,drop,20
2015,WBBAE3,use,20
2018,E2OS8R,estout,20
2018,ZUICBB,erase,20
2018,NK4SQT,graph,20
2018,NK4SQT,generate,20
2018,VRMH3I,test,20
2018,KGZGLT,label,20
2018,1CKNTW,estimates:clear,20
2018,5H1HFF,estimates:clear,20
2018,AK10AT,local,20
2018,QNMUA1,label,20
2018,S2Y1PA,logit,20
2018,S2Y1PA,marginsplot,20
2018,X2JEXD,replace,20
2018,PNYLIY,regress,20
2018,PNYLIY,eststo,20
2018,UNWIHE,preserve,20
2018,UNWIHE,restore,20
2018,WUOAB7,eststo,20
2018,WUOAB7,esttab,20
2018,VXQUBN,tabulate,20
2019,9NYAP7,local,20
2019,QNCRWS,r2_a,20
2016,L17KS1,use,20
2016,6N2PN4,replace,20
2016,VVCGN3,svmat,20
2017,OOLFGP,summarize,20
2017,VS3CG6,foreach,20
2017,KDRXD0,estimates:sto,20
2017,4G2DBT,summarize,20
2017,SEXLPX,regress,20
2017,5AN3RU,esttab,20
2017,5AN3RU,drop,20
2017,LDRTZI,foreach,20
2017,01LN9W,rename,20
2017,01LN9W,probit,20
2017,EVYI2H,foreach,20
2015,29427,cd,19
2015,YJMGPP,summarize,19
2015,29487,ologit,19
2015,29231,sort,19
2015,WFVMKD,regress,19
2015,PYWNTB,summarize,19
2015,PYWNTB,estout,19
2015,CVBXQX,regress,19
2018,TTK06U,clear,19
2018,XONPX2,xtivreg2,19
2018,1CKNTW,svmat,19
2018,QJ9E9M,preserve,19
2018,QJ9E9M,restore,19
2018,MLFYNX,generate,19
2018,KGHEU4,replace,19
2018,NMCOBF,keep,19
2018,NMCOBF,program,19
2018,D73LV3,eststo,19
2018,LXIBYP,esttab,19
2018,LXIBYP,eststo,19
2018,8YPPLM,local,19
2018,SFTMNO,outreg,19
2019,DWOBT4,estimates:sto,19
2019,V83FXD,drop,19
2019,C8DCCW,use,19
2019,WG8VCK,generate,19
2019,UQVN70,regress,19
2019,LEKKGT,margins,19
2019,PLS50O,local,19
2016,BYFTMD,if,19
2016,NGRGS5,regress,19
2016,NGRGS5,estimates:store,19
2016,8LDZFF,krls,19
2016,8LDZFF,krlsout,19
2017,E40AFU,twoway,19
2017,1GLFE1,summarize,19
2017,EKNEIH,esttab,19
2017,EKNEIH,eststo,19
2017,C6XJAT,label,19
2017,BWYJKB,rename,19
2015,29427,generate,18
2015,YJMGPP,egen,18
2015,OB00VG,drop,18
2015,OB00VG,graph,18
2015,29231,keep,18
2015,HL0OUD,forvalues,18
2018,E2OS8R,set,18
2018,C2LWHA,generate,18
2018,TTK06U,use,18
2018,NK4SQT,estat,18
2018,ZFQMCP,list,18
2018,ZFQMCP,uci,18
2018,YCQCWJ,estimates:table,18
2018,9WNYEU,svy:tabulate,18
2018,MLFYNX,impute,18
2018,ARMDLY,rename,18
2018,AK10AT,regress,18
2018,XSCFX5,summarize,18
2018,QNMUA1,rename,18
2018,QNMUA1,egen,18
2018,LOBXKJ,predict,18
2018,NMCOBF,clear,18
2018,NMCOBF,lincom,18
2018,8OKVHY,recode,18
2018,D73LV3,xtunitroot,18
2018,F2JF6G,graph,18
2018,OYAZ7H,regress,18
2018,OYAZ7H,estimates:store,18
2018,ZSB0BL,global,18
2019,GWD4HA,tabulate,18
2019,RQZWE6,keep,18
2019,9TFMSG,glm,18
2019,U07SDB,save,18
2019,U07SDB,margins,18
2019,U07SDB,marginsplot,18
2019,IIE50D,xtnbreg,18
2019,85RL5E,tabulate,18
2019,PLS50O,_pctile,18
2019,PLS50O,twoway,18
2019,PLS50O,graph,18
2016,FIKXKD,regress,18
2016,KC73TR,local,18
2016,BYFTMD,summarize,18
2016,MVN4DP,graph,18
2016,SJJ158,summarize,18
2016,CMUYCM,drop,18
2017,SIUR6A,gr_edit,18
2017,RKQEJD,regress,18
2017,WDRHTS,margins,18
2017,WDRHTS,marginsplot,18
2017,D0LEX4,regress,18
2017,5AN3RU,margins,18
2017,5AN3RU,marginsplot,18
2017,R677HD,regress,18
2017,01LN9W,xtreg,18
2017,MP1NSJ,esttab,18
2017,MP1NSJ,eststo,18
2015,28930,log,17
2015,Q0XAPV,set,17
2015,HL0OUD,collapse,17
2015,HL0OUD,parmest,17
2015,WBBAE3,tsset,17
2015,PYWNTB,eststo,17
2015,FDNWME,meologit,17
2018,HK213D,polychoric,17
2018,XL73P4,generate,17
2018,D4IDA9,logit,17
2018,KJ6X76,streg,17
2018,XQ9RJT,recode,17
2018,1CKNTW,global,17
2018,9WNYEU,oprobit,17
2018,ROUWNS,regress,17
2018,P1PEGO,replace,17
2018,SXJHEJ,tabulate,17
2018,GS8IFM,esttab,17
2018,HVHUIP,tabulate,17
2018,NMCOBF,set,17
2018,UNWIHE,replace,17
2018,8YPPLM,keep,17
2018,SFTMNO,eststo,17
2018,SFTMNO,test,17
2018,SFTMNO,graph,17
2019,UQVN70,esttab,17
2019,9NYAP7,label,17
2016,KC73TR,regress,17
2016,14RSGX,outreg2,17
2016,8XPBSA,label,17
2016,WBWWUO,generate,17
2016,CWQYIB,clear,17
2017,6NSLSM,use,17
2017,QG7FMX,use,17
2017,QG7FMX,cd,17
2017,VS3CG6,egen,17
2017,VS3CG6,drop,17
2017,VS3CG6,eststo,17
2017,KDRXD0,sca,17
2017,KDRXD0,estadd,17
2017,KDRXD0,drop,17
2017,4G2DBT,label,17
2017,4G2DBT,egen,17
2017,4G2DBT,twoway,17
2017,4G2DBT,graph,17
2017,F1VLBI,generate,17
2017,F1VLBI,estimates:store,17
2017,AE5BPK,forvalues,17
2017,RQFCQH,graph,17
2017,R163AN,replace,17
2017,BWYJKB,sort,17
2017,BWYJKB,keep,17
2017,V9QSWK,generate,17
2017,XNHHDO,estimates:store,17
2017,EVYI2H,save,17
2017,EVYI2H,egen,17
2017,EVYI2H,summarize,17
2017,EVYI2H,graph,17
2015,29231,clear,16
2015,ER3D0H,end,16
2015,ER3D0H,bootstrap:bootcm,16
2015,ER3D0H,estat,16
2015,Q0XAPV,clear,16
2015,Q0XAPV,do,16
2015,Q0XAPV,xtset,16
2015,29286,graph,16
2015,6IO5ET,svy:mean,16
2015,HL0OUD,ivregress,16
2015,WBBAE3,graph,16
2018,E2OS8R,summarize,16
2018,KSWI03,drop,16
2018,ZUICBB,set,16
2018,ZUICBB,append,16
2018,TTK06U,sort,16
2018,TTK06U,psmatch2,16
2018,NK4SQT,estout,16
2018,NK4SQT,scalar,16
2018,I72HB0,factor,16
2018,ZFQMCP,summarize,16
2018,KJ6X76,tabulate,16
2018,YCQCWJ,matrix,16
2018,1CKNTW,twoway,16
2018,5H1HFF,egen,16
2018,5H1HFF,replace,16
2018,O4P8J1,set,16
2018,QJ9E9M,label,16
2018,S2Y1PA,graph,16
2018,X2JEXD,scalar,16
2018,PNYLIY,replace,16
2018,LOBXKJ,generate,16
2018,NMCOBF,graph,16
2018,NMCOBF,global,16
2018,KGK9QO,tabulate,16
2018,Y1EUAY,estimates:store,16
2019,LEKKGT,estimates:store,16
2019,9TFMSG,set,16
2019,DUW1QY,xtlogit,16
2019,PLS50O,foreach,16
2019,PLS50O,label,16
2016,FIKXKD,generate,16
2016,BYFTMD,sort,16
2016,BYFTMD,else,16
2016,WM6JE5,zinb,16
2016,MVN4DP,summarize,16
2016,9U6QXP,logit,16
2016,9U6QXP,marginsplot,16
2016,14RSGX,generate,16
2016,VVCGN3,margins,16
2016,JOXCZY,regress,16
2016,6WBQ7U,local,16
2016,ONDIIU,collapse,16
2017,UV7ZPZ,estimates:restore,16
2017,UV7ZPZ,twoway,16
2017,OOLFGP,label,16
2017,K3P78R,tobit,16
2017,KDRXD0,set,16
2017,1GLFE1,sort,16
2017,4G2DBT,display,16
2017,TNWENH,margins,16
2017,VAY7ZQ,generate,16
2017,VAY7ZQ,replace,16
2017,AE5BPK,reghdfe,16
2017,1U5WZT,egen,16
2017,1U5WZT,mixed,16
2017,OJUPMY,_pctile,16
2017,URHLUO,tabulate,16
2017,URHLUO,foreach,16
2015,YJMGPP,twoway,15
2015,OB00VG,local,15
2015,ASKRHF,rename,15
2015,VR12G4,drop,15
2015,HL0OUD,regress,15
2015,PYWNTB,test,15
2015,PYWNTB,foreach,15
2018,HK213D,generate,15
2018,D4IDA9,estimates:store,15
2018,D4IDA9,tabulate,15
2018,TTK06U,xtset,15
2018,I72HB0,alpha,15
2018,I72HB0,oprobit,15
2018,KJ6X76,preserve,15
2018,KJ6X76,restore,15
2018,1CKNTW,collapse,15
2018,5H1HFF,summarize,15
2018,O4P8J1,global,15
2018,9WNYEU,svy:regress,15
2018,MLFYNX,recode,15
2018,MLFYNX,drop,15
2018,DJVNZF,recode,15
2018,ROUWNS,use,15
2018,ROFNV2,drop,15
2018,P1PEGO,oprobit,15
2018,SXG7BF,generate,15
2018,LOBXKJ,foreach,15
2018,LOBXKJ,cgmreg,15
2018,NMCOBF,sort,15
2018,NMCOBF,margins,15
2018,UNWIHE,eststo,15
2018,T8VCOF,ttest,15
2018,WUOAB7,xtreg,15
2018,F2JF6G,regress,15
2018,8YPPLM,append,15
2018,SFTMNO,sort,15
2018,SFTMNO,display,15
2019,BQGWYI,keep,15
2019,U07SDB,preserve,15
2019,U07SDB,matrix,15
2019,U07SDB,collapse,15
2019,U07SDB,restore,15
2016,L8YLCJ,display,15
2016,2JVEEE,regress,15
2016,BYFTMD,count,15
2016,RMHOHL,probit,15
2016,GJLYGI,xtmixed,15
2017,ZUE1BI,recode,15
2017,KDRXD0,keep,15
2017,4G2DBT,_eststo,15
2017,WDRHTS,twoway,15
2017,VAY7ZQ,eststo,15
2017,D0LEX4,foreach,15
2017,URHLUO,areg,15
2017,EVYI2H,use,15
2015,YJMGPP,graph,14
2015,ASKRHF,use,14
2015,29076,replace,14
2015,XTQJEN,egen,14
2015,XTQJEN,stores,14
2015,ER3D0H,regress,14
2015,ECIZHV,eststo,14
2015,ECIZHV,esttab,14
2015,7YEK7H,label,14
2015,HL0OUD,estimates:store,14
2015,HL0OUD,matrix,14
2018,C2LWHA,regress,14
2018,I72HB0,rename,14
2018,KJ6X76,program,14
2018,KJ6X76,drop,14
2018,KJ6X76,svmat,14
2018,KJ6X76,outsheet,14
2018,YCQCWJ,recode,14
2018,1CKNTW,clear,14
2018,1CKNTW,rinf,14
2018,1CKNTW,matlist,14
2018,QJ9E9M,generate,14
2018,GS8IFM,eststo,14
2018,MZHZYQ,drop,14
2018,CJBG5J,regress,14
2018,CJBG5J,alpha,14
2018,QNMUA1,sort,14
2018,X2JEXD,egen,14
2018,PNYLIY,egen,14
2018,PNYLIY,drop,14
2018,3TTQL2,outreg2,14
2018,XHBJLO,generate,14
2018,NMCOBF,collapse,14
2018,NMCOBF,end,14
2018,NMCOBF,test,14
2018,NMCOBF,svmat,14
2018,UNWIHE,label,14
2018,VSXTFS,margins,14
2018,RYKJKS,ologit,14
2018,XTS8IE,meprobit,14
2018,KGK9QO,regress,14
2018,ZSB0BL,estout,14
2019,DWOBT4,bootstrap:ologit,14
2019,GWD4HA,summarize,14
2019,V83FXD,clear,14
2019,V83FXD,import,14
2019,V83FXD,rename,14
2019,N4RK1D,tabulate,14
2019,I32PHE,outreg2,14
2019,RQZWE6,ttest,14
2019,JWJRME,clear,14
2019,JWJRME,import,14
2019,JWJRME,xtset,14
2019,IIE50D,esttab,14
2019,PLS50O,esttab,14
2016,BYFTMD,tabulate,14
2016,BYFTMD,display,14
2016,BYFTMD,preserve,14
2016,BYFTMD,restore,14
2016,WM6JE5,use,14
2016,MVN4DP,tabulate,14
2016,YNOR7Q,regress,14
2016,HQ1N6A,regress,14
2016,14RSGX,matrix,14
2016,8XPBSA,replace,14
2016,HKOBWC,use,14
2016,ABX2WA,estimates:store,14
2016,2YQX37,psmatch2,14
2016,ONDIIU,drop,14
2016,ONDIIU,egen,14
2016,GMWOY6,matrix,14
2016,CWQYIB,summarize,14
2017,UV7ZPZ,drop,14
2017,6NSLSM,listcoef,14
2017,ULTUUC,probit,14
2017,VS3CG6,graph,14
2017,KDRXD0,tabulate,14
2017,IUJPYK,generate,14
2017,J4KRBG,graph,14
2017,WM0XNF,drop,14
2017,WDRHTS,foreach,14
2017,WDRHTS,zscore,14
2017,WZE08F,generate,14
2017,WZE08F,replace,14
2017,D0LEX4,outreg,14
2017,BWYJKB,drop,14
2017,R677HD,summarize,14
2017,EVYI2H,import,14
2017,EVYI2H,merge,14
2015,AOL6XC,tabulate,13
2015,29231,use,13
2015,NKN0E8,svmat,13
2015,XTQJEN,replace,13
2015,XTQJEN,global,13
2015,29286,margins,13
2015,7KSNCE,logit,13
2015,HL0OUD,save,13
2015,WBBAE3,save,13
2015,WBBAE3,drop,13
2015,29101,scalar,13
2018,E2OS8R,foreach,13
2018,E2OS8R,break,13
2018,KSWI03,egen,13
2018,D4IDA9,generate,13
2018,I72HB0,graph,13
2018,1CKNTW,display,13
2018,O4P8J1,drop,13
2018,ROFNV2,recode01,13
2018,SXJHEJ,replace,13
2018,SXJHEJ,svy:regress,13
2018,GS8IFM,generate,13
2018,AK10AT,summarize,13
2018,MZHZYQ,preserve,13
2018,MZHZYQ,save,13
2018,MZHZYQ,restore,13
2018,MZHZYQ,for,13
2018,CJBG5J,eststo,13
2018,KGHEU4,regress,13
2018,X2JEXD,local,13
2018,LOBXKJ,drop,13
2018,NMCOBF,summarize,13
2018,Y1EUAY,ologit,13
2018,Y1EUAY,matrix,13
2018,VXQUBN,probit,13
2018,ZSB0BL,estimates:clear,13
2018,8YPPLM,graph,13
2018,8YPPLM,tempfile,13
2018,SFTMNO,else,13
2019,DWOBT4,bootstrap:regress,13
2019,DXGVAW,margins,13
2019,ZBVYXZ,tabulate,13
2019,ZK7QPH,graph,13
2016,L8YLCJ,preserve,13
2016,L8YLCJ,generate,13
2016,L8YLCJ,restore,13
2016,FIKXKD,outreg2,13
2016,DUB0MU,drop,13
2016,DUB0MU,generate,13
2016,BYFTMD,order,13
2016,WM6JE5,set,13
2016,NGRGS5,local,13
2016,14RSGX,bootstrap:reghdfe,13
2016,QQENMZ,prtest,13
2016,2YQX37,drop,13
2016,CWQYIB,use,13
2017,UV7ZPZ,recode,13
2017,UV7ZPZ,egen,13
2017,QG7FMX,anova,13
2017,QG7FMX,margins,13
2017,QG7FMX,marginsplot,13
2017,IUJPYK,recode,13
2017,TWDSBW,ivreg2,13
2017,WM0XNF,esttab,13
2017,WM0XNF,eststo,13
2017,TLBBUX,tab1,13
2017,AE5BPK,clear,13
2017,LTPPVH,generate,13
2017,D0LEX4,if,13
2017,RQFCQH,twoway,13
2017,BANJL7,count,13
2017,OAGZZD,estimates:store,13
2015,29427,use,12
2015,29427,keep,12
2015,ASKRHF,replace,12
2015,29076,generate,12
2015,29231,ttest,12
2015,29231,forvalues,12
2015,NKN0E8,generate,12
2015,XTQJEN,use,12
2015,28930,replace,12
2015,Q0XAPV,scalar,12
2015,Q0XAPV,estimates:store,12
2015,29286,logit,12
2015,EP7DXB,set,12
2015,EP7DXB,log,12
2015,EP7DXB,heckprob2,12
2015,EP7DXB,preserve,12
2015,EP7DXB,drawnorm,12
2015,EP7DXB,save,12
2015,EP7DXB,restore,12
2015,EP7DXB,postfile,12
2015,EP7DXB,while,12
2015,EP7DXB,tempname,12
2015,EP7DXB,post,12
2015,EP7DXB,drop,12
2015,EP7DXB,postclose,12
2015,EP7DXB,saveold,12
2015,6IO5ET,preserve,12
2015,6IO5ET,restore,12
2015,HL0OUD,tempfile,12
2015,HL0OUD,rename,12
2015,HL0OUD,outsheet,12
2015,HL0OUD,esttab,12
2015,WBBAE3,foreach,12
2018,HK213D,graph,12
2018,7UBRAC,estout,12
2018,7UBRAC,lincom,12
2018,E2OS8R,test,12
2018,ZLUQPL,recode,12
2018,ZLUQPL,egen,12
2018,ZUICBB,glm,12
2018,ZUICBB,margins,12
2018,XONPX2,eivreg,12
2018,XONPX2,esttab,12
2018,I72HB0,estout,12
2018,SMLV5D,graph,12
2018,YCQCWJ,preserve,12
2018,YCQCWJ,collapse,12
2018,YCQCWJ,egen,12
2018,YCQCWJ,twoway,12
2018,YCQCWJ,restore,12
2018,1CKNTW,program,12
2018,1CKNTW,regress,12
2018,1CKNTW,foreach,12
2018,1CKNTW,rdbwselect,12
2018,1CKNTW,egen,12
2018,1CKNTW,predict,12
2018,O4P8J1,egen,12
2018,9WNYEU,test,12
2018,QJ9E9M,foreach,12
2018,DJVNZF,clear,12
2018,ROFNV2,estsimp,12
2018,ROFNV2,setx,12
2018,SXJHEJ,recode,12
2018,GS8IFM,label,12
2018,YAGHTA,rename,12
2018,X2JEXD,summarize,12
2018,3TTQL2,lincom,12
2018,NMCOBF,rename,12
2018,NMCOBF,mlogit,12
2018,UNWIHE,glm,12
2018,VSXTFS,recode,12
2018,8OKVHY,rename,12
2018,XTS8IE,histogram,12
2018,D73LV3,nlcom,12
2018,LXIBYP,coefplot,12
2018,LXIBYP,regress,12
2018,KGK9QO,margins,12
2018,8YPPLM,save,12
2018,8YPPLM,format,12
2019,GWD4HA,logit,12
2019,V83FXD,graph,12
2019,V83FXD,log,12
2019,KVIJSY,generate,12
2019,C8DCCW,spregress,12
2019,I32PHE,label,12
2019,RQZWE6,tabulate,12
2019,JWJRME,logit,12
2019,JWJRME,ologit,12
2019,9TFMSG,while,12
2019,9TFMSG,predictnl,12
2019,9NYAP7,frmttable,12
2019,85RL5E,summarize,12
2019,PLS50O,do,12
2016,LGDIZD,label,12
2016,BYFTMD,regress,12
2016,WM6JE5,table,12
2016,9U6QXP,tabulate,12
2016,9U6QXP,ttesti,12
2016,14RSGX,reghdfe,12
2016,AKMM0S,logit,12
2016,8XPBSA,drop,12
2016,8XPBSA,export,12
2016,VVCGN3,fitstat,12
2016,VVCGN3,estadd,12
2016,VVCGN3,estimates:store,12
2016,SJJ158,simqi,12
2016,SJJ158,_pctile,12
2016,SJJ158,replace,12
2016,SJJ158,rename,12
2016,QQENMZ,logit,12
2016,GJLYGI,margins,12
2016,EB0BGA,probit,12
2016,2YQX37,tabulate,12
2016,6WBQ7U,tabulate,12
2016,6WBQ7U,svy:mean,12
2016,CMUYCM,save,12
2016,IVPUQT,xtreg,12
2016,IVPUQT,xtabond,12
2017,6NSLSM,generate,12
2017,6NSLSM,ologit,12
2017,ULTUUC,margins,12
2017,KDRXD0,areg,12
2017,1GLFE1,egen,12
2017,4G2DBT,use,12
2017,4G2DBT,esttab,12
2017,J4KRBG,summarize,12
2017,J4KRBG,generate,12
2017,WDRHTS,estimates:use,12
2017,CLMQ8E,tabulate,12
2017,WZE08F,clear,12
2017,WZE08F,use,12
2017,XOERIO,xtreg,12
2017,AE5BPK,use,12
2017,Q5M4UQ,prtest,12
2017,IWTPVO,eststo,12
2017,OJUPMY,generate,12
2017,OJUPMY,egen,12
2017,LDRTZI,ologit,12
2017,R677HD,generate,12
2017,01LN9W,oprobit,12
2017,01LN9W,outreg2,12
2017,QV7AJH,estimates:store,12
2017,QV7AJH,esttab,12
2017,EVYI2H,sort,12
2015,AOL6XC,table,11
2015,OB00VG,egen,11
2015,ASKRHF,clear,11
2015,29231,egen,11
2015,NKN0E8,set,11
2015,Q0XAPV,estadd,11
2015,VDH088,keep,11
2015,VDH088,replace,11
2015,ECIZHV,label,11
2015,EPEDIE,sort,11
2015,29101,summarize,11
2018,KSWI03,replace,11
2018,ZLUQPL,generate,11
2018,ZLUQPL,ttest,11
2018,NK4SQT,lpoly,11
2018,SXJHEJ,use,11
2018,YAGHTA,clear,11
2018,XSCFX5,impute,11
2018,EEMRS9,recode,11
2018,EEMRS9,tabulate,11
2018,EEMRS9,summarize,11
2018,LOBXKJ,eststo,11
2018,LOBXKJ,estout,11
2018,NMCOBF,args,11
2018,NMCOBF,chist,11
2018,UNWIHE,graph,11
2018,WUOAB7,xtset,11
2018,RYKJKS,summarize,11
2018,KGK9QO,display,11
2018,SFTMNO,count,11
2019,DWOBT4,generate,11
2019,SXLXNV,gmm,11
2019,SXLXNV,logit,11
2019,KVIJSY,use,11
2019,C8DCCW,estpost,11
2019,C8DCCW,graph,11
2019,RQZWE6,sort,11
2019,JWJRME,esttab,11
2019,KXIN0A,xtmixed,11
2016,L8YLCJ,gllamm,11
2016,BYFTMD,set,11
2016,BYFTMD,forvalues,11
2016,BYFTMD,graph,11
2016,MVN4DP,label,11
2016,9U6QXP,replace,11
2016,PTIERC,eststo,11
2016,CMUYCM,graph,11
2016,ONDIIU,keep,11
2016,CWQYIB,sort,11
2016,UCRHWN,generate,11
2016,UCRHWN,replace,11
2017,QG7FMX,graph,11
2017,QG7FMX,ranksum,11
2017,ZUE1BI,replace,11
2017,VS3CG6,global,11
2017,KDRXD0,use,11
2017,4G2DBT,forvalues,11
2017,RKQEJD,clear,11
2017,RKQEJD,use,11
2017,WM0XNF,generate,11
2017,WDRHTS,keep,11
2017,WDRHTS,if,11
2017,WDRHTS,scatter,11
2017,CLMQ8E,areg,11
2017,AE5BPK,local,11
2017,LTPPVH,tabulate,11
2017,D0LEX4,test,11
2017,BANJL7,replace,11
2017,R163AN,append,11
2017,LDRTZI,tabulate,11
2017,QV7AJH,foreach,11
2017,QV7AJH,glm,11
2015,GLA1FB,estimates:store,10
2015,29427,estimates:clear,10
2015,YJMGPP,generate,10
2015,OB00VG,rename,10
2015,ASKRHF,generate,10
2015,29231,preserve,10
2015,29231,restore,10
2015,NKN0E8,spatwmat,10
2015,NKN0E8,mkmat,10
2015,XTQJEN,generate,10
2015,XTQJEN,svmat,10
2015,VDH088,graph,10
2015,29026,estimates:store,10
2015,ECIZHV,local,10
2015,EPEDIE,logit,10
2015,FDNWME,set,10
2018,7UBRAC,regress,10
2018,XL73P4,label,10
2018,XONPX2,eststo,10
2018,XONPX2,xtlogit,10
2018,KGZGLT,mixlogit,10
2018,YCQCWJ,keep,10
2018,5H1HFF,label,10
2018,O4P8J1,predict,10
2018,QJ9E9M,summarize,10
2018,DJVNZF,use,10
2018,SOQH9L,test,10
2018,ROUWNS,areg,10
2018,ROUWNS,parmby,10
2018,P1PEGO,svy:mean,10
2018,P1PEGO,test,10
2018,P1PEGO,twoway,10
2018,YAGHTA,use,10
2018,AK10AT,foreach,10
2018,AK10AT,if,10
2018,AK10AT,else,10
2018,CJBG5J,estpost,10
2018,QNMUA1,drop,10
2018,QNMUA1,keep,10
2018,3TTQL2,ranksum,10
2018,NMCOBF,regress,10
2018,UNWIHE,foreach,10
2018,VSXTFS,lgraph,10
2018,RYKJKS,ttest,10
2018,8OKVHY,merge,10
2018,F2JF6G,margins,10
2018,F2JF6G,replace,10
2018,KGK9QO,mean,10
2018,VXQUBN,outreg2,10
2018,ZSB0BL,foreach,10
2018,ZSB0BL,label,10
2018,8YPPLM,drop,10
2018,8YPPLM,regress,10
2018,SFTMNO,keep,10
2019,N4RK1D,rddensity,10
2019,N4RK1D,saveold,10
2019,C8DCCW,xtset,10
2019,LEKKGT,marginsplot,10
2019,DUW1QY,est2tex,10
2019,PLS50O,set,10
2019,PLS50O,fre,10
2016,L17KS1,forvalues,10
2016,PTOYUX,generate,10
2016,KC73TR,norm,10
2016,BYFTMD,insheet,10
2016,BYFTMD,collapse,10
2016,WM6JE5,clear,10
2016,WM6JE5,cd,10
2016,WM6JE5,generate,10
2016,MVN4DP,keep,10
2016,RMHOHL,prtest,10
2016,1O8LCD,stcox,10
2016,GOLMTC,eststo,10
2016,GOLMTC,sutex,10
2016,VVCGN3,graph,10
2016,QDPQUD,xtreg,10
2016,ABX2WA,xtgls,10
2016,QQENMZ,generate,10
2016,RCINPF,setx,10
2016,RCINPF,simqi,10
2016,2YQX37,carryforward,10
2016,6WBQ7U,outreg2,10
2016,CMUYCM,sort,10
2016,CMUYCM,rename,10
2016,ONDIIU,replace,10
2016,ONDIIU,destring,10
2016,GMWOY6,local,10
2016,GMWOY6,egen,10
2016,GMWOY6,recode,10
2016,CWQYIB,histogram,10
2017,ZUE1BI,generate,10
2017,VS3CG6,set,10
2017,VS3CG6,xtset,10
2017,KDRXD0,sort,10
2017,KDRXD0,margins,10
2017,4G2DBT,preserve,10
2017,4G2DBT,tempname,10
2017,4G2DBT,tempfile,10
2017,4G2DBT,postfile,10
2017,4G2DBT,post,10
2017,4G2DBT,postclose,10
2017,4G2DBT,restore,10
2017,IUJPYK,foreach,10
2017,7Q9ZSR,summarize,10
2017,J4KRBG,forvalues,10
2017,J4KRBG,reshape,10
2017,WDRHTS,recode,10
2017,WZE08F,logit,10
2017,IO89OI,logit,10
2017,IO89OI,regress,10
2017,5A0JOI,ttest,10
2017,TLBBUX,rename,10
2017,AE5BPK,sort,10
2017,AE5BPK,scalar,10
2017,1U5WZT,marginsplot,10
2017,RQFCQH,esttab,10
2017,BANJL7,generate,10
2017,BANJL7,tabulate,10
2017,5AN3RU,test,10
2017,OJUPMY,clear,10
2017,BWYJKB,save,10
2017,01LN9W,prvalue,10
2017,92SKA2,alpha,10
2017,EVYI2H,xtreg,10
2017,96H4DV,regress,10
2017,96H4DV,scalar,10
2017,96H4DV,generate,10
2015,29427,clear,9
2015,29427,forvalues,9
2015,AOL6XC,twoway,9
2015,29117,esttab,9
2015,29117,eststo,9
2015,29231,merge,9
2015,ZE3ITV,ivreg2,9
2015,VR12G4,replace,9
2015,VR12G4,display,9
2015,VDH088,local,9
2015,29286,estimates:store,9
2015,DGHX1E,generate,9
2015,6IO5ET,estimates:restore,9
2015,6IO5ET,predict,9
2015,6IO5ET,table,9
2015,HL0OUD,estimates:clear,9
2015,EPEDIE,use,9
2015,E2187A,rename,9
2018,HK213D,label,9
2018,HK213D,irt,9
2018,HK213D,predict,9
2018,KSWI03,predict,9
2018,KSWI03,correlate,9
2018,KSWI03,display,9
2018,ZUICBB,encode,9
2018,D4IDA9,ttest,9
2018,D4IDA9,graph,9
2018,I72HB0,summarize,9
2018,ZFQMCP,probit,9
2018,YCQCWJ,svy:tabulate,9
2018,1CKNTW,drop,9
2018,5H1HFF,xtset,9
2018,O4P8J1,estimates:store,9
2018,JAOQSD,rename,9
2018,9WNYEU,foreach,9
2018,GSNXV7,tabstat,9
2018,GSNXV7,oneway,9
2018,ROUWNS,summarize,9
2018,P1PEGO,drop,9
2018,P1PEGO,estimates:restore,9
2018,P1PEGO,predict,9
2018,P1PEGO,table,9
2018,V3DHAS,esttab,9
2018,V3DHAS,eststo,9
2018,MZHZYQ,use,9
2018,MZHZYQ,correlate,9
2018,MZHZYQ,svmat,9
2018,MZHZYQ,keep,9
2018,MZHZYQ,append,9
2018,CJBG5J,tabulate,9
2018,G4XAGY,use,9
2018,G4XAGY,foreach,9
2018,E852VT,alpha,9
2018,SXG7BF,estimates:store,9
2018,LOBXKJ,regress,9
2018,NMCOBF,mkmat,9
2018,NMCOBF,scalar,9
2018,UNWIHE,recode,9
2018,UNWIHE,tab1,9
2018,RYKJKS,regress,9
2018,XTS8IE,coefplot,9
2018,F2JF6G,marginsplot,9
2018,F2JF6G,label,9
2018,KGK9QO,generate,9
2018,ZSB0BL,display,9
2018,8YPPLM,window,9
2018,SFTMNO,egen,9
2019,SXLXNV,margins,9
2019,C8DCCW,margins,9
2019,RQZWE6,drop,9
2019,BQGWYI,sort,9
2019,BQGWYI,forvalues,9
2019,JWJRME,xtreg,9
2019,M89XMZ,regress,9
