year,dataset,command,count
2017,WYTRZC,estimates:store,4
2017,WYTRZC,coefplot,4
2017,LD9STS,outreg2,4
2017,LD9STS,margins,4
2017,OBGAHG,drop,4
2017,OBGAHG,esttab,4
2017,KGUTGA,test,4
2017,KGUTGA,margins,4
2017,KGUTGA,marginsplot,4
2017,9DAQH4,bootstrap:DAudl,4
2017,9DAQH4,bootstrap:DAskat,4
2017,9DAQH4,bootstrap:DAarbl,4
2017,9DAQH4,bootstrap:DAecon,4
2017,9DAQH4,mean,4
2017,9DAQH4,svy:mean,4
2015,MFJMQN,summarize,3
2015,MFJMQN,factor,3
2015,MFJMQN,egen,3
2015,B9OYRP,svy:regress,3
2015,B9OYRP,regress,3
2015,MCMKKT,cd,3
2015,MCMKKT,forvalues,3
2015,12SK8B,estimates:restore,3
2018,URJM7O,tabulate,3
2018,L4XKEZ,drop,3
2018,L4XKEZ,histogram,3
2018,EXISK5,tsset,3
2018,EXISK5,margins,3
2018,EXISK5,marginsplot,3
2018,59F366,drop,3
2018,LAYMOS,use,3
2018,LAYMOS,generate,3
2018,PVIGW1,alpha,3
2018,2ZEVWT,tabulate,3
2018,2ZEVWT,foreach,3
2018,2ZEVWT,svy:mprobit,3
2018,2ZEVWT,svy:mean,3
2018,2ZEVWT,margins,3
2018,2ZEVWT,forvalues,3
2018,2ZEVWT,summarize,3
2018,QHMXAQ,graph,3
2018,COZN1F,mean,3
2018,SWORPS,set,3
2018,SWORPS,log,3
2018,SWORPS,use,3
2018,SWORPS,graph,3
2018,SWORPS,eststo,3
2018,5JS2AB,log,3
2018,5JS2AB,label,3
2018,5JS2AB,oprobit,3
2018,RYJK3W,drop,3
2018,RYJK3W,clonevar,3
2018,0AX8T1,esttab,3
2018,0AX8T1,postfile,3
2018,0AX8T1,post,3
2018,0AX8T1,postclose,3
2018,Z0F7KO,mlogit,3
2018,YXGVBT,codebook,3
2018,YXGVBT,ttest,3
2018,SVGV76,use,3
2018,IJEWYV,vioplot,3
2018,IJEWYV,estimates:store,3
2018,IJEWYV,estout,3
2018,92ELXT,regress,3
2018,ZX4HGA,alpha,3
2018,ZX4HGA,predict,3
2018,ISJPJN,mtable,3
2018,HMYNRV,use,3
2018,HMYNRV,medeff,3
2018,E4I6ZV,clear,3
2019,YDC4XD,use,3
2019,YDC4XD,reshape,3
2019,YDC4XD,esize,3
2019,YDC4XD,mean,3
2019,YDC4XD,egen,3
2019,YDC4XD,xtset,3
2019,T4GBDS,irt,3
2019,T4GBDS,predict,3
2019,T4GBDS,estout,3
2019,88AACL,prtab,3
2019,JXJ0ZS,svyset,3
2019,VYGJAM,cibar,3
2019,GZRCCJ,end,3
2019,GZRCCJ,svy:sem,3
2019,GZRCCJ,te_direct,3
2019,GZRCCJ,te_indirect,3
2019,GZRCCJ,te_total,3
2016,T5FLOH,ologit,3
2016,P9SUH8,generate,3
2016,CEAAAT,forvalues,3
2016,CEAAAT,display,3
2016,V9DNG8,save,3
2016,V9DNG8,catplot,3
2016,D155SP,test,3
2016,D155SP,svy:probit,3
2016,5VJF4S,summarize,3
2016,NW4LIO,recast,3
2016,NW4LIO,sort,3
2016,NW4LIO,save,3
2016,NW4LIO,label,3
2016,MBAVJW,preserve,3
2016,MBAVJW,restore,3
2016,C5OXWN,clear,3
2016,C5OXWN,b1,3
2016,BP5G4Q,egen,3
2016,BP5G4Q,xtile,3
2016,BP5G4Q,logit,3
2016,BP5G4Q,medeff,3
2016,EXVUEA,use,3
2017,QZVK4B,estimates:sto,3
2017,QZVK4B,estimates:res,3
2017,QZVK4B,estimates,3
2017,XZJP2J,display,3
2017,DY1282,summarize,3
2017,DY1282,ttest,3
2017,DY1282,mfx,3
2017,DY1282,coll2,3
2017,LTJIDX,ranksum,3
2017,NPQ3FB,marginsplot,3
2017,SGKPSH,graph,3
2017,SGKPSH,keep,3
2017,WKQTNZ,diff,3
2017,WKQTNZ,oneway,3
2017,UYUU9G,generate,3
2017,LD9STS,quietly,3
2017,7EGFAM,data,3
2017,7EGFAM,attach,3
2017,7EGFAM,fit,3
2017,OBGAHG,mlogit,3
2015,MFJMQN,drop,2
2015,MFJMQN,alpha,2
2015,B9OYRP,use,2
2015,B9OYRP,replace,2
2015,MCMKKT,clear,2
2015,MCMKKT,insheet,2
2015,MCMKKT,save,2
2015,MCMKKT,use,2
2015,MCMKKT,egen,2
2015,MCMKKT,outsum,2
2015,MCMKKT,mlogit,2
2015,MCMKKT,table,2
2015,MCMKKT,putexcel,2
2015,MCMKKT,ci,2
2015,12SK8B,version,2
2015,12SK8B,unab,2
2015,12SK8B,reshape,2
2015,12SK8B,clear,2
2015,12SK8B,tempfile,2
2015,12SK8B,sort,2
2015,12SK8B,recode,2
2015,12SK8B,clonevar,2
2015,2B9T2H,test,2
2015,2B9T2H,set,2
2018,URJM7O,drop,2
2018,URJM7O,histogram,2
2018,URJM7O,factor,2
2018,URJM7O,margins,2
2018,URJM7O,marginsplot,2
2018,URJM7O,logit,2
2018,4SIEEF,generate,2
2018,L4XKEZ,split,2
2018,L4XKEZ,keep,2
2018,L4XKEZ,reshape,2
2018,L4XKEZ,describe,2
2018,BMTO0R,graph,2
2018,BMTO0R,keep,2
2018,59F366,label,2
2018,59F366,clogit,2
2018,LAYMOS,log,2
2018,LAYMOS,drop,2
2018,PVIGW1,set,2
2018,CTAY6U,mlogit,2
2018,CTAY6U,clear,2
2018,CTAY6U,set,2
2018,CTAY6U,graph,2
2018,2ZEVWT,use,2
2018,2ZEVWT,drop,2
2018,2ZEVWT,keep,2
2018,2ZEVWT,mprobit,2
2018,2ZEVWT,fitstat,2
2018,2ZEVWT,preserve,2
2018,2ZEVWT,restore,2
2018,2ZEVWT,marginsplot,2
2018,2ZEVWT,pcorr,2
2018,QHMXAQ,use,2
2018,QHMXAQ,svy:ologit,2
2018,QHMXAQ,regress,2
2018,COZN1F,sort,2
2018,COZN1F,list,2
2018,SWORPS,clear,2
2018,SWORPS,stripplot,2
2018,SWORPS,ksmirnov,2
2018,SWORPS,svret,2
2018,SWORPS,save,2
2018,5JS2AB,collapse,2
2018,5JS2AB,reshape,2
2018,RYJK3W,use,2
2018,RYJK3W,egen,2
2018,RYJK3W,save,2
2018,O9UVFU,regress,2
2018,O9UVFU,coefplot,2
2018,O9UVFU,estimates:use,2
2018,H6DWAO,graph,2
2018,0AX8T1,marginsplot,2
2018,0AX8T1,erase,2
2018,0AX8T1,reshape,2
2018,0AX8T1,prtest,2
2018,0AX8T1,forvalues,2
2018,0AX8T1,quietly,2
2018,0AX8T1,display,2
2018,0AX8T1,append,2
2018,6FBXGL,mean,2
2018,YXGVBT,use,2
2018,YXGVBT,generate,2
2018,M0NGKW,logistic,2
2018,SVGV76,estimates:store,2
2018,ZX4HGA,sort,2
2018,MT7XU0,set,2
2018,MT7XU0,merge,2
2018,MT7XU0,tabulate,2
2018,MT7XU0,saveold,2
2018,ISJPJN,infile,2
2018,ISJPJN,use,2
2018,ISJPJN,mlogit,2
2018,8AJYXZ,use,2
2018,HMYNRV,logit,2
2018,E4I6ZV,drop,2
2018,E4I6ZV,tsset,2
2019,YDC4XD,ssc,2
2019,YDC4XD,forvalues,2
2019,YDC4XD,count,2
2019,YDC4XD,preserve,2
2019,YDC4XD,collapse,2
2019,YDC4XD,codebook,2
2019,YDC4XD,restore,2
2019,YDC4XD,drop,2
2019,YXWASQ,esttab,2
2019,YXWASQ,marginscontplot,2
2019,YKDXJL,medeff,2
2019,T4GBDS,clear,2
2019,T4GBDS,use,2
2019,T4GBDS,xtile,2
2019,T4GBDS,margins,2
2019,T4GBDS,marginsplot,2
2019,T4GBDS,mean,2
2019,T4GBDS,correlate,2
2019,T89O95,logit,2
2019,MPLQUI,xtset,2
2019,88AACL,use,2
2019,R9PGXI,cd,2
2019,R9PGXI,use,2
2019,R9PGXI,sutex,2
2019,VYGJAM,tab1,2
2019,VYGJAM,marginsplot,2
2019,VYGJAM,preserve,2
2019,VYGJAM,drop,2
2019,VYGJAM,restore,2
2019,VYGJAM,mlincom,2
2019,GZRCCJ,use,2
2019,8WCOCN,collapse,2
2019,8WCOCN,save,2
2019,8WCOCN,keep,2
2016,T5FLOH,oneway,2
2016,T5FLOH,imb,2
2016,T5FLOH,cem,2
2016,UYUZYA,generate,2
2016,UYUZYA,mlogit,2
2016,UYUZYA,summarize,2
2016,SING1G,use,2
2016,CEAAAT,tabulate,2
2016,CEAAAT,replace,2
2016,CEAAAT,oprobit,2
2016,V9DNG8,factor,2
2016,V9DNG8,rotate,2
2016,V9DNG8,twoway,2
2016,NW4LIO,cd,2
2016,NW4LIO,summarize,2
2016,NW4LIO,clear,2
2016,MBAVJW,margins,2
2016,MBAVJW,marginsplot,2
2016,MBAVJW,program,2
2016,MBAVJW,predict,2
2016,MBAVJW,rename,2
2016,C5OXWN,probit,2
2016,C5OXWN,ta,2
2016,C5OXWN,keep,2
2016,C5OXWN,save,2
2016,C5OXWN,merge,2
2016,C5OXWN,local,2
2016,BP5G4Q,clear,2
2016,BP5G4Q,use,2
2016,BP5G4Q,pwcorr,2
2016,BP5G4Q,set,2
2016,BP5G4Q,suest,2
2016,BP5G4Q,test,2
2016,BP5G4Q,estsimp,2
2016,EXVUEA,collapse,2
2016,EXVUEA,mlogit,2
2016,EXVUEA,xtmixed,2
2017,B3YH3T,reshape,2
2017,XZJP2J,use,2
2017,SHADUV,mlogit,2
2017,SHADUV,coefplot,2
2017,HRUGSI,drop,2
2017,HRUGSI,twoway,2
2017,DY1282,ologit,2
2017,LTJIDX,local,2
2017,LTJIDX,use,2
2017,LTJIDX,set,2
2017,LTJIDX,summarize,2
2017,LTJIDX,rename,2
2017,NPQ3FB,replace,2
2017,NPQ3FB,recode,2
2017,VXVBNI,generate,2
2017,VXVBNI,saveold,2
2017,VXVBNI,tabstat,2
2017,SGKPSH,cd,2
2017,SGKPSH,histogram,2
2017,SGKPSH,combomarginsplot,2
2017,WKQTNZ,drop,2
2017,WKQTNZ,correlate,2
2017,WKQTNZ,reshape,2
2017,WKQTNZ,coefplot,2
2017,NM7VK7,generate,2
2017,WYTRZC,use,2
2017,LD9STS,melogit,2
2017,LD9STS,menbreg,2
2017,7EGFAM,lapply,2
2017,7EGFAM,detach,2
2017,7EGFAM,zcorporate_motivation,2
2017,OBGAHG,set,2
2017,OBGAHG,use,2
2017,OBGAHG,rename,2
2017,OBGAHG,factor,2
2017,OBGAHG,rotate,2
2017,OBGAHG,predict,2
2017,KGUTGA,graph,2
2017,KGUTGA,summarize,2
2017,KGUTGA,centile,2
2017,9DAQH4,set,2
2015,MFJMQN,predict,1
2015,MFJMQN,tab1,1
2015,B9OYRP,svyset,1
2015,B9OYRP,recode,1
2015,B9OYRP,set,1
2015,MCMKKT,correlate,1
2015,MCMKKT,sureg,1
2015,12SK8B,datasignature,1
2015,12SK8B,quietly,1
2015,12SK8B,preserve,1
2015,12SK8B,svmat,1
2015,12SK8B,save,1
2015,12SK8B,restore,1
2015,12SK8B,duplicates,1
2015,12SK8B,exit,1
2015,12SK8B,xtset,1
2015,12SK8B,tab1,1
2015,12SK8B,levelsof,1
2015,12SK8B,polychoric,1
2015,12SK8B,factor,1
2015,12SK8B,factormat,1
2015,12SK8B,predict,1
2015,12SK8B,ta,1
2018,URJM7O,order,1
2018,URJM7O,rotate,1
2018,URJM7O,predict,1
2018,URJM7O,xtmelogit,1
2018,URJM7O,binary_mediation,1
2018,URJM7O,sem,1
2018,4SIEEF,sort,1
2018,4SIEEF,xtset,1
2018,4SIEEF,Wealth,1
2018,4SIEEF,pca,1
2018,4SIEEF,summarize,1
2018,L4XKEZ,test,1
2018,L4XKEZ,append,1
2018,L4XKEZ,save,1
2018,L4XKEZ,pwcorr,1
2018,L4XKEZ,factor,1
2018,L4XKEZ,predict,1
2018,L4XKEZ,grc1leg,1
2018,L4XKEZ,ivregress,1
2018,BMTO0R,collapse,1
2018,BMTO0R,sort,1
2018,BMTO0R,tabulate,1
2018,59F366,cd,1
2018,59F366,egen,1
2018,JC2QJ0,use,1
2018,JC2QJ0,power,1
2018,LAYMOS,set,1
2018,LAYMOS,cd,1
2018,PVIGW1,use,1
2018,PVIGW1,foreach,1
2018,PVIGW1,factor,1
2018,PVIGW1,rotate,1
2018,PVIGW1,nbreg,1
2018,PVIGW1,menbreg,1
2018,PVIGW1,xtmelogit,1
2018,CTAY6U,version,1
2018,CTAY6U,cd,1
2018,CTAY6U,use,1
2018,CTAY6U,codebook,1
2018,CTAY6U,logit,1
2018,CTAY6U,anova,1
2018,CTAY6U,histogram,1
2018,2ZEVWT,alpha,1
2018,2ZEVWT,factor,1
2018,2ZEVWT,save,1
2018,2ZEVWT,lincom,1
2018,2ZEVWT,clear,1
2018,2ZEVWT,while,1
2018,2ZEVWT,labmask,1
2018,2ZEVWT,graph,1
2018,2ZEVWT,xline,1
2018,2ZEVWT,correlate,1
2018,2ZEVWT,collapse,1
2018,2ZEVWT,probit,1
2018,2ZEVWT,outreg2,1
2018,QHMXAQ,clear,1
2018,COZN1F,cd,1
2018,COZN1F,use,1
2018,COZN1F,grc1leg,1
2018,COZN1F,summarize,1
2018,SWORPS,version,1
2018,SWORPS,cd,1
2018,SWORPS,xtset,1
2018,SWORPS,coefplot,1
2018,SWORPS,recode,1
2018,SWORPS,duplicates,1
2018,SWORPS,sort,1
2018,SWORPS,list,1
2018,SWORPS,tempfile,1
2018,SWORPS,merge,1
2018,SWORPS,sortobs,1
2018,SWORPS,texsave,1
2018,5JS2AB,cd,1
2018,5JS2AB,use,1
2018,5JS2AB,describe,1
2018,5JS2AB,sort,1
2018,5JS2AB,oogabooga,1
2018,5JS2AB,preserve,1
2018,5JS2AB,twoway,1
2018,5JS2AB,note,1
2018,5JS2AB,graph,1
2018,5JS2AB,restore,1
2018,RYJK3W,set,1
2018,RYJK3W,xtset,1
2018,RYJK3W,svyset,1
2018,RYJK3W,sem,1
2018,RYJK3W,reshape,1
2018,O9UVFU,use,1
2018,O9UVFU,fmarginsplot,1
2018,O9UVFU,logit,1
2018,O9UVFU,tabstat,1
2018,O9UVFU,encode,1
2018,H6DWAO,mean2,1
2018,H6DWAO,condition,1
2018,H6DWAO,generate,1
2018,H6DWAO,recode,1
2018,0AX8T1,recode,1
2018,0AX8T1,preserve,1
2018,0AX8T1,keep,1
2018,0AX8T1,egen,1
2018,0AX8T1,regress,1
2018,0AX8T1,restore,1
2018,0AX8T1,xtset,1
2018,0AX8T1,set,1
2018,0AX8T1,ta,1
2018,0AX8T1,histogram,1
2018,0AX8T1,sample,1
2018,0AX8T1,latabstat,1
2018,6FBXGL,svyset,1
2018,6FBXGL,set,1
2018,YXGVBT,preserve,1
2018,YXGVBT,alpha,1
2018,YXGVBT,egen,1
2018,YXGVBT,summarize,1
2018,YXGVBT,restore,1
2018,YXGVBT,xtreg,1
2018,YXGVBT,manova,1
2018,YXGVBT,count,1
2018,YXGVBT,test,1
2018,M0NGKW,logit,1
2018,M0NGKW,findit,1
2018,M0NGKW,collin,1
2018,SVGV76,eststo,1
2018,SVGV76,esttab,1
2018,IJEWYV,use,1
2018,IJEWYV,xtnbreg,1
2018,IJEWYV,xtreg,1
2018,IJEWYV,sureg,1
2018,IJEWYV,ologit,1
2018,6IRW0N,set,1
2018,6IRW0N,mlogit,1
2018,92ELXT,tabstat,1
2018,92ELXT,robvar,1
2018,LQQ5FE,use,1
2018,ZX4HGA,clear,1
2018,ZX4HGA,use,1
2018,ZX4HGA,keep,1
2018,ZX4HGA,save,1
2018,MT7XU0,clear,1
2018,MT7XU0,cd,1
2018,MT7XU0,use,1
2018,MT7XU0,sort,1
2018,MT7XU0,reshape,1
2018,XBWR8N,use,1
2018,XBWR8N,set,1
2018,XBWR8N,recode,1
2018,XBWR8N,generate,1
2018,ISJPJN,clear,1
2018,HMYNRV,hotelling,1
2018,E4I6ZV,cd,1
2018,E4I6ZV,egen,1
2018,E4I6ZV,save,1
2018,E4I6ZV,collapse,1
2018,E4I6ZV,tssmooth,1
2018,E4I6ZV,tsline,1
2019,YDC4XD,clear,1
2019,YDC4XD,set,1
2019,YDC4XD,summarize,1
2019,YXWASQ,xtset,1
2019,YXWASQ,graph,1
2019,YKDXJL,margins,1
2019,YKDXJL,marginsplot,1
2019,T4GBDS,reshape,1
2019,T4GBDS,xtset,1
2019,MPLQUI,logit,1
2019,MPLQUI,nbreg,1
2019,MPLQUI,bootstrap:xtlogit,1
2019,MPLQUI,bootstrap:xtnbreg,1
2019,USP7LQ,use,1
2019,USP7LQ,mlogit,1
2019,88AACL,mlogit,1
2019,88AACL,clear,1
2019,R9PGXI,keep,1
2019,JXJ0ZS,global,1
2019,JXJ0ZS,use,1
2019,JXJ0ZS,tabstat,1
2019,JXJ0ZS,mean,1
2019,JXJ0ZS,codebook,1
2019,VYGJAM,regress,1
2019,GZRCCJ,local,1
2019,GZRCCJ,svyset,1
2019,GZRCCJ,tabulate,1
2019,GZRCCJ,keep,1
2019,GZRCCJ,outsheet,1
2019,8WCOCN,use,1
2019,8WCOCN,tab1,1
2019,8WCOCN,correlate,1
2019,8WCOCN,clear,1
2019,8WCOCN,set,1
2019,8WCOCN,forvalues,1
2019,8WCOCN,twoway,1
2019,8WCOCN,pwcorr,1
2019,8WCOCN,saveold,1
2016,T5FLOH,combomarginsplot,1
2016,T5FLOH,histogram,1
2016,T5FLOH,set,1
2016,UYUZYA,clear,1
2016,XIPZQT,svyset,1
2016,XIPZQT,pwcorr,1
2016,CEAAAT,keep,1
2016,CEAAAT,generate,1
2016,CEAAAT,prtest,1
2016,CEAAAT,margins,1
2016,CEAAAT,marginsplot,1
2016,V9DNG8,polychoric,1
2016,V9DNG8,display,1
2016,V9DNG8,global,1
2016,V9DNG8,matrix,1
2016,V9DNG8,factormat,1
2016,V9DNG8,predict,1
2016,V9DNG8,correlate,1
2016,V9DNG8,reshape,1
2016,V9DNG8,graph,1
2016,V9DNG8,append,1
2016,V9DNG8,sort,1
2016,V9DNG8,summarize,1
2016,D155SP,use,1
2016,D155SP,set,1
2016,D155SP,svyset,1
2016,D155SP,cd,1
2016,D155SP,drop,1
2016,D155SP,FLvars,1
2016,D155SP,femFLvars,1
2016,D155SP,DDvars,1
2016,D155SP,femDDvars,1
2016,D155SP,MELvars,1
2016,D155SP,femMELvars,1
2016,D155SP,correlate,1
2016,D155SP,factor,1
2016,5VJF4S,married,1
2016,5VJF4S,clear,1
2016,MBAVJW,args,1
2016,MBAVJW,estadd,1
2016,MBAVJW,end,1
2016,MBAVJW,eststo,1
2016,MBAVJW,myest,1
2016,MBAVJW,esttab,1
2016,MBAVJW,recastci,1
2016,MBAVJW,keep,1
2016,MBAVJW,collapse,1
2016,C5OXWN,use,1
2016,C5OXWN,drawnorm,1
2016,C5OXWN,rename,1
2016,C5OXWN,postutil,1
2016,C5OXWN,postfile,1
2016,C5OXWN,prob_hat_ang1,1
2016,C5OXWN,prob_hat_fear1,1
2016,C5OXWN,diff_hat_ang,1
2016,C5OXWN,diff_hat_fear,1
2016,C5OXWN,diff_hat_mareff,1
2016,C5OXWN,while,1
2016,C5OXWN,forvalues,1
2016,C5OXWN,tempname,1
2016,C5OXWN,post,1
2016,C5OXWN,drop,1
2016,C5OXWN,probhat_ang1,1
2016,C5OXWN,probhat_fear1,1
2016,C5OXWN,postclose,1
2016,C5OXWN,tabulate,1
2016,DIIQF7,logit,1
2016,DIIQF7,______________________________,1
2016,BP5G4Q,regress,1
2016,EXVUEA,xtreg,1
2017,QZVK4B,clear,1
2017,QZVK4B,use,1
2017,QZVK4B,levelsof,1
2017,QZVK4B,anova,1
2017,B3YH3T,use,1
2017,B3YH3T,encode,1
2017,B3YH3T,drop,1
2017,XZJP2J,alpha,1
2017,XZJP2J,drop,1
2017,SHADUV,prtest,1
2017,SHADUV,clear,1
2017,SHADUV,alpha,1
2017,SHADUV,factor,1
2017,HRUGSI,sort,1
2017,HRUGSI,merge,1
2017,HRUGSI,keep,1
2017,HRUGSI,predict,1
2017,DY1282,order,1
2017,DY1282,recode,1
2017,DY1282,display,1
2017,DY1282,orth_out,1
2017,DY1282,keep,1
2017,DY1282,pwcorr,1
2017,DY1282,twoway,1
2017,DY1282,gsa,1
2017,LTJIDX,forvalues,1
2017,LTJIDX,display,1
2017,LTJIDX,sort,1
2017,LTJIDX,spgrid,1
2017,NPQ3FB,alpha,1
2017,NPQ3FB,pca,1
2017,NPQ3FB,predict,1
2017,NPQ3FB,factor,1
2017,NPQ3FB,save,1
2017,NPQ3FB,collapse,1
2017,NPQ3FB,sort,1
2017,NPQ3FB,list,1
2017,NPQ3FB,twoway,1
2017,NPQ3FB,xtmixed,1
2017,NPQ3FB,graph,1
2017,VXVBNI,clear,1
2017,VXVBNI,set,1
2017,VXVBNI,order,1
2017,HZBYG7,correlate,1
2017,WKQTNZ,version,1
2017,WKQTNZ,set,1
2017,WKQTNZ,log,1
2017,WKQTNZ,use,1
2017,WKQTNZ,exit,1
2017,UYUU9G,use,1
2017,UYUU9G,tsset,1
2017,UYUU9G,foreach,1
2017,UYUU9G,format,1
2017,UYUU9G,correlate,1
2017,UYUU9G,logit,1
2017,LK5ARP,logit,1
2017,LK5ARP,drop,1
2017,NM7VK7,use,1
2017,WYTRZC,http,1
2017,WYTRZC,graph,1
2017,LD9STS,ext_emo,1
2017,LD9STS,meologit,1
2017,LD9STS,set,1
2017,7EGFAM,set,1
2017,7EGFAM,use,1
2017,7EGFAM,trash,1
2017,7EGFAM,transport,1
2017,7EGFAM,emt,1
2017,7EGFAM,vetservices,1
2017,7EGFAM,jobs,1
2017,7EGFAM,socialservices,1
2017,7EGFAM,socialsecurity,1
2017,7EGFAM,tsa,1
2017,7EGFAM,privatepolice_support,1
2017,7EGFAM,detention_support,1
2017,7EGFAM,prison_support,1
2017,7EGFAM,military,1
2017,7EGFAM,par,1
2017,7EGFAM,polychoric,1
2017,7EGFAM,display,1
2017,7EGFAM,global,1
2017,7EGFAM,matrix,1
2017,7EGFAM,factormat,1
2017,7EGFAM,alpha,1
2017,7EGFAM,regress,1
2017,7EGFAM,data$gender,1
2017,7EGFAM,data$zpid7,1
2017,7EGFAM,data$zideo,1
2017,7EGFAM,data$zpersonal_income,1
2017,7EGFAM,data$znatl_econ,1
2017,7EGFAM,data$zeduc,1
2017,7EGFAM,model,1
2017,7EGFAM,privatization,1
2017,7EGFAM,zcorp_infl5,1
2017,7EGFAM,zaccountability5,1
2017,7EGFAM,medVar1IDE,1
2017,7EGFAM,medVar2IDE,1
2017,7EGFAM,medVar3IDE,1
2017,7EGFAM,medVar1IDEPID,1
2017,7EGFAM,medVar2IDEPID,1
2017,7EGFAM,medVar3IDEPID,1
2017,7EGFAM,medVar1IDEideo,1
2017,7EGFAM,medVar2IDEideo,1
2017,7EGFAM,medVar3IDEideo,1
2017,7EGFAM,medVar1IDEflib,1
2017,7EGFAM,medVar2IDEflib,1
2017,7EGFAM,medVar3IDEflib,1
2017,7EGFAM,medVar1IDEpublic,1
2017,7EGFAM,medVar2IDEpublic,1
2017,7EGFAM,medVar3IDEpublic,1
2017,7EGFAM,medVar1IDEunion,1
2017,7EGFAM,medVar2IDEunion,1
2017,7EGFAM,medVar3IDEunion,1
2017,7EGFAM,medVar1IDEeduc,1
2017,7EGFAM,medVar2IDEeduc,1
2017,7EGFAM,medVar3IDEeduc,1
2017,7EGFAM,medVar1IDEpi,1
2017,7EGFAM,medVar2IDEpi,1
2017,7EGFAM,medVar3IDEpi,1
2017,7EGFAM,medVar1IDEnatlecon,1
2017,7EGFAM,medVar2IDEnatlecon,1
2017,7EGFAM,medVar3IDEnatlecon,1
2017,7EGFAM,medVar1IDEgender,1
2017,7EGFAM,medVar2IDEgender,1
2017,7EGFAM,medVar3IDEgender,1
2017,7EGFAM,medVar1IDEunemp,1
2017,7EGFAM,medVar2IDEunemp,1
2017,7EGFAM,medVar3IDEunemp,1
2017,7EGFAM,coercive,1
2017,7EGFAM,fit2,1
2017,7EGFAM,not,1
2017,7EGFAM,fit3,1
2017,7EGFAM,tempfile,1
2017,7EGFAM,drop,1
2017,7EGFAM,append,1
2017,7EGFAM,list,1
2017,7EGFAM,multproc,1
2017,7EGFAM,smileplot,1
2017,7EGFAM,qqvalue,1
2017,OBGAHG,clear,1
2017,KGUTGA,correlate,1
2017,KGUTGA,regress,1
2017,KGUTGA,vif,1
2017,9DAQH4,clonevar,1
2017,9DAQH4,svyset,1
2017,9DAQH4,bootstrap:bsmf1,1
2017,9DAQH4,bootstrap:bsmf2,1
2017,9DAQH4,save,1
