year,dataset,command,count
2007,XCCACE,btscs,3
2007,XCCACE,estsimp,3
2008,YFZ13D,streg,3
2019,RBQZVS,xtpcse,3
2019,SVOKWW,ologit,3
2017,DZQDQO,regress,3
2017,DZQDQO,xtlogit,3
2017,HATIYO,anova,3
2017,O0WT36,relogit,3
2017,JTQCBQ,estsimp,3
2017,OYNFCI,estsimp,3
2017,IHIDVP,nbreg,3
2017,KFA3YG,probit,3
2018,DUFHM1,probit,2
2018,F4N6RG,logit,2
2018,F4N6RG,streg,2
2018,50NQLW,probit,2
2018,TOADKZ,ivreg2,2
2018,BR99GD,xtreg,2
2018,EM3QGY,xtivreg2,2
2018,BEAPLB,probit,2
2018,BEAPLB,stcox,2
2018,BEAPLB,streg,2
2018,7N6ZEX,regress,2
2018,BZESQM,probit,2
2018,BZESQM,heckprob,2
2018,X2MB9M,ivprobit,2
2018,X2MB9M,bootstrap:stcox,2
2018,X2MB9M,logit,2
2018,N2GGZ1,xtreg,2
2018,K5MT68,ologit,2
2018,BUYITG,nbreg,2
2018,DGVYLR,ologit,2
2018,EQSWX7,regress,2
2018,ZOOW11,reg3,2
2018,Y2EMIO,estsimp,2
2018,3WCRKI,heckman,2
2018,GFXLI7,regress,2
2018,2BJPFE,estsimp,2
2018,R20TN3,regress,2
2018,ZT72MK,regress,2
2018,ZT72MK,oprobit,2
2018,ZDAUXW,xtreg,2
2018,VJ24XV,ologit,2
2018,VJ24XV,ivprobit,2
2018,WJUNCD,estsimp,2
2018,SYYEVW,btscs,2
2018,SYYEVW,relogit,2
2018,PNRXXK,reg3,2
2018,CL1OYE,xtpcse,2
2018,XY2TUK,estsimp,2
2018,Y1ZHZD,probit,2
2018,O1PMGO,logit,2
2018,HDOLHE,biprobit,2
2018,N1DE4Q,relogit,2
2018,BXEBPQ,tobit,2
2018,JRGEMU,mprobit,2
2009,AP8JH4,regress,2
2007,PK48VY,estsimp,2
2007,PK48VY,xtgee,2
2007,3U6XTH,rreg,2
2007,3U6XTH,ivreg,2
2008,PBK8DB,xtgee,2
2008,FFNJJP,xtgee,2
2008,41MI2U,xtpcse,2
2008,41MI2U,xtlogit,2
2008,41MI2U,oprobit,2
2008,ORTPNR,logit,2
2019,3XQJU5,estsimp,2
2017,NYBSMR,xtlogit,2
2017,DAC9NX,regress,2
2017,NFLVJG,rreg,2
2017,OSLJ2Z,bootstrap:xtmixed,2
2017,UBCYZG,regress,2
2017,NFMGFD,xtprobit,2
2017,NFMGFD,logit,2
2017,NFMGFD,stcox,2
2017,NFMGFD,xtgee,2
2017,WY9SUD,xtreg,2
2017,WY9SUD,xtlogit,2
2017,5KJ80Q,nbreg,2
2017,P0BKUW,ivtobit,2
2017,RWHDIJ,stcox,2
2017,BIKSUI,xtreg,2
2017,IHIDVP,zinb,2
2017,VJH91B,heckprob,2
2018,GCACQG,regress,1
