year,dataset,command,count
2013,X8C3CO,while,28
2013,DAKKPU,local,28
2013,GDJZ08,regress,28
2013,GDJZ08,tempname,28
2013,4S5EFW,generate,28
2013,CAGFVL,foreach,28
2013,WXTJVB,tabulate,28
2013,87PME7,local,28
2013,23985,sort,28
2013,AW2UQU,mfx,28
2013,JJGI1G,append,28
2013,FKW5PP,local,28
2013,ZDKETT,RT,28
2013,FGLKNE,xtreg,28
2019,8AGDN8,set,28
2019,3WQ6YH,twoway,28
2019,YUDEVH,infile,28
2019,OK5PUL,xtscc,28
2019,OK5PUL,outreg2,28
2019,7BCE4A,eststo,28
2012,SFUKMW,log,28
2012,OYVNGX,use,28
2012,TNAQB0,use,28
2012,OWE9CV,save,28
2012,ASCZFD,collapse,28
2012,VOFHJA,local,28
2012,AMDL12,sort,28
2012,FMPXWB,scalar,28
2012,5NWRNW,xtreg,28
2012,GCBK24,egen,28
2012,CJM3JS,correlate,28
2012,KL5ROP,replace,28
2016,YKOTXF,rename,28
2016,Y1VFA8,clear,28
2016,Y1VFA8,estimates:store,28
2016,U6KFOC,heckman,28
2016,N2IA8K,forvalues,28
2017,MHIAIA,local,28
2017,JXQETW,reg2hdfe,28
2017,FHJ86Q,ivreg2h,28
2017,UC2ENJ,ttest,28
2017,4DLSI3,keep,28
2017,LAC9ZB,local,28
2017,8EPWQF,esttab,28
2017,SWRYPL,testnl,28
2017,SDUGGM,reshape,28
2017,SDUGGM,summarize,28
2017,SDUGGM,numlist,28
2017,51OD5A,collapse,28
2017,QNKHZQ,use,28
2017,LK86SC,estimates:store,28
2014,28116,duplicates,27
2014,28116,summarize,27
2014,27555,label,27
2014,27181,summarize,27
2014,25293,label,27
2014,25293,regress,27
2014,24349,hprescott,27
2014,27616,forvalues,27
2014,27397,tabulate,27
2014,26717,do,27
2014,24196,log,27
2014,24196,local,27
2014,27700,char,27
2014,27102,median,27
2014,14574,drop,27
2014,27070,regress,27
2014,ZZ48BK,replace,27
2014,27098,summarize,27
2014,27249,correlate,27
2014,24195,label,27
2014,24195,append,27
2014,27087,label,27
2014,28390,count,27
2014,28390,regress,27
2014,24305,global,27
2014,25123,pone,27
2014,27117,use,27
2014,27117,drop,27
2014,27117,move,27
2014,26059,tab1,27
2014,26059,summarize,27
2014,26059,merge,27
2010,6BEESP,joinby,27
2015,27461,display,27
2015,27461,ivreg2,27
2015,27461,display_rf,27
2015,28592,so,27
2015,27208,generate,27
2015,27042,count,27
2015,PQ6ILM,use,27
2015,27017,while,27
2015,21SOIQ,twoway,27
2015,27664,tabulate,27
2015,29522,egen,27
2015,28817,drop,27
2015,HWTW20,cd,27
2015,R193JO,sort,27
2015,26769,foreach,27
2015,27505,local,27
2015,28627,tabulate,27
2018,W4B8MB,set,27
2018,RUQQYM,drop,27
2018,5JWBXU,rename,27
2018,IOOCOE,egen,27
2018,EHASPS,if,27
2018,ETS5LV,ols_spatial_HAC,27
2018,G1JEV3,predict,27
2018,G1JEV3,qreg,27
2018,RJ7VUQ,regress,27
2018,RJ7VUQ,outreg2,27
2018,CMNO3P,tabulate,27
2018,HNNMQT,destring,27
2018,ABT3OE,keep,27
2011,NJH7YO,display,27
2013,NBEKXN,global,27
2013,T0Q9KP,global,27
2013,T0Q9KP,display,27
2013,X8C3CO,xtreg,27
2013,IRNEGM,egen,27
2013,23985,assert,27
2013,JJGI1G,save,27
2013,CTKI9J,local,27
2013,ULGS5H,global,27
2013,FKW5PP,regs,27
2013,ZDKETT,set,27
2013,ZDKETT,keep,27
2013,23576,tabulate,27
2019,8AGDN8,use,27
2019,8AGDN8,foreach,27
2019,8AGDN8,graph,27
2019,LIGQUA,replace,27
2012,HP5OV8,keep,27
2012,7W6GFB,label,27
2012,SFKPQK,keep,27
2012,RR4AYC,if,27
2012,1AJV3A,global,27
2012,XKETSJ,outsheet,27
2012,EBLGOK,keep,27
2012,TNAQB0,global,27
2012,8WEXYD,regress,27
2012,ASCZFD,tabulate,27
2012,Y9R8SF,append,27
2012,GCBK24,regress,27
2012,BMCNEW,use,27
2012,CJM3JS,tsset,27
2016,YKOTXF,merge,27
2016,39RCOG,egen,27
2016,72C3NP,svmat,27
2016,QVNQL4,sort,27
2016,021GV6,format,27
2016,Z0HZW9,estout,27
2016,RQOCKS,generate,27
2016,RQOCKS,xtreg,27
2016,Z1COLP,keep,27
2016,3EYP3I,set,27
2017,RZU4WX,matrix,27
2017,RZU4WX,local,27
2017,2DO8QP,rd,27
2017,OS3EDE,display,27
2017,HVONZL,save,27
2017,PODEN5,drop,27
2017,LAC9ZB,rename,27
2017,51OD5A,twoway,27
2017,FFPAXW,drop,27
2017,FFPAXW,regress,27
2014,28116,esttab,26
2014,27031,use,26
2014,27181,estimates:store,26
2014,REST_A_00357,ivreg,26
2014,REST_A_00357,tabulate,26
2014,26890,estimates:store,26
2014,27102,tabulate,26
2014,27184,esttab,26
2014,27184,run,26
2014,24481,drop,26
2014,24481,lfullp,26
2014,27451,clear,26
2014,27451,program,26
2014,24567,drop,26
2014,24567,save,26
2014,24305,rename,26
2014,26059,preserve,26
2014,26059,restore,26
2010,IE4XVT,use,26
2015,XJI9LO,rename,26
2015,27138,egen,26
2015,27042,erase,26
2015,PQ6ILM,foreach,26
2015,PQ6ILM,merge,26
2015,67QCH2,generate,26
2015,26873,assert,26
2015,BVWWOQ,save,26
2015,26800,summarize,26
2015,V9DYKW,areg,26
2015,28945,expand,26
2015,26764,display,26
2015,28627,egen,26
2018,R8SGBQ,outreg2,26
2018,NOHDM7,encode,26
2018,PYWQYU,summarize,26
2018,C0VSJ0,summarize,26
2018,DMJREU,areg,26
2018,DMJREU,set,26
2018,DMJREU,test,26
2018,DMJREU,eststo,26
2018,CRESIS,log,26
2018,CRESIS,keep,26
2018,OST8NQ,log,26
2018,V65YUM,tabulate,26
2018,BM54JY,use,26
2018,A7FXQU,estpost,26
2018,W4B8MB,summarize,26
2018,STFNPY,destring,26
2018,RCLBOF,local,26
2018,RCLBOF,insheet,26
2018,Z3EESV,preserve,26
2018,Z3EESV,restore,26
2018,GL5CCD,preserve,26
2018,GUMVSS,generate,26
2018,TNGJ6E,regress,26
2018,TNGJ6E,areg,26
2018,DX6YLE,forv,26
2018,IEFKZX,egen,26
2018,GXUZ6X,drop,26
2018,DZI33N,label,26
2011,X9F0JG,ivreg,26
2011,M8FCSU,ivreg2,26
2013,RHHG2B,nl,26
2013,MKRXRF,estimates:store,26
2013,WF8YEM,regress,26
2013,BYCAFE,label,26
2013,22819,append,26
2013,22819,outreg2,26
2013,FLRRCM,egen,26
2013,87PME7,predict,26
2013,23985,format,26
2013,JJGI1G,display,26
2013,SHRAOL,odbc,26
2013,ARFBBO,summarize,26
2013,AAKVGN,local,26
2013,ULGS5H,local,26
2013,ZDKETT,use,26
2019,DPMTHY,use,26
2019,6WNSN7,generate,26
2019,C8JKBM,cd,26
2019,574HZE,replace,26
2019,3WQ6YH,set,26
2019,YUDEVH,merge,26
2019,YUDEVH,for,26
2019,KEIMA9,keep,26
2019,KEIMA9,probit,26
2012,SFKPQK,drop,26
2012,1AJV3A,program,26
2012,XKETSJ,tsset,26
2012,GUMZTY,rename,26
2012,4FGHHE,use,26
2012,4FGHHE,keep,26
2012,EBLGOK,else,26
2012,438KUP,egen,26
2012,HSLWDN,merge,26
2012,U6Q9LR,append,26
2012,OWE9CV,drop,26
2012,OJ0B7G,generate,26
2012,AMDL12,use,26
2012,TUXWCQ,lincom,26
2016,Y1VFA8,collapse,26
2016,Y1VFA8,outreg2,26
2016,4LAELO,egen,26
2016,ZVWOCH,rename,26
2016,HNLHPG,xtset,26
2016,HNLHPG,label,26
2016,R7RYIV,program,26
2016,Z0HZW9,local,26
2016,Z1COLP,use,26
2016,FR9JMK,egen,26
2016,IENDDJ,use,26
2016,QQYHQS,tempfile,26
2016,QQYHQS,merge,26
2016,U6KFOC,use,26
2016,N2IA8K,if,26
2016,XSYPO2,estimates:store,26
2017,SS0AA5,ivreg2,26
2017,4DLSI3,display,26
2017,8EPWQF,eststo,26
2017,SWRYPL,capture,26
2017,JZYACJ,replace,26
2017,NNRVNC,matrix,26
2017,BSJHXZ,generate,26
2017,FFPAXW,keep,26
2017,LK86SC,lrtest,26
2014,26865,tabulate,25
2014,27523,estimates:store,25
2014,27409,regress,25
2014,25496,egen,25
2014,25538,summarize,25
2014,28235,regress,25
2014,28235,outreg2,25
2014,27102,test,25
2014,14574,sort,25
2014,24575,sort,25
2014,ZZ48BK,estsave,25
2014,26954,save,25
2014,26312,local,25
2014,27802,cd,25
2014,26908,regress,25
2014,27451,if,25
2014,27451,list,25
2014,24195,erase,25
2014,28390,append,25
2014,26895,xtivreg2,25
2014,25205,nes_eg,25
2014,27117,save,25
2010,YJ3QDZ,log,25
2010,SPRN0C,generate,25
2015,28549,mmerge,25
2015,JSDHFJ,compress,25
2015,27281,local,25
2015,YOMTZT,foreach,25
2015,27664,egen,25
2015,26873,collapse,25
2015,26904,assert,25
2015,26904,if,25
2015,28817,sort,25
2015,BVWWOQ,local,25
2015,N4TMYQ,esttab,25
2015,26764,reshape,25
2015,26764,tempfile,25
2015,26764,predict,25
2015,29944,table,25
2015,MJAPQ9,use,25
2018,DHZUOT,regress,25
2018,CRESIS,drop,25
2018,V65YUM,estimates:clear,25
2018,V65YUM,summarize,25
2018,RCZN4X,regress,25
2018,O7BAYF,outsheet,25
2018,W4B8MB,display,25
2018,JIYDQT,keep,25
2018,F26FNK,global,25
2018,IEFKZX,clear,25
2018,ABT3OE,sort,25
2011,M8FCSU,drop,25
2011,B0Z5VT,pause,25
2011,B0Z5VT,interact,25
2013,22812,areg,25
2013,T0Q9KP,regress,25
2013,NNGPMJ,areg,25
2013,23078,prtest,25
2013,22932,global,25
2013,CAGFVL,log,25
2013,WXTJVB,merge,25
2013,87PME7,macro,25
2013,23985,summarize,25
2013,JJGI1G,rename,25
2013,AAKVGN,append,25
2013,NNK8I7,keep,25
2013,22801,replace,25
2013,REST_A_00306,add_param,25
2019,DPMTHY,cd,25
2019,6WNSN7,drop,25
2019,7BCE4A,esttab,25
2019,MZUYN3,global,25
2012,MTQDUN,regress,25
2012,MKRDC0,estimates:store,25
2012,SFUKMW,tabulate,25
2012,HVX2YP,testparm,25
2012,7W6GFB,summarize,25
2012,SFKPQK,return,25
2012,ZVSJWQ,modl,25
2012,1AJV3A,if,25
2012,XS4UKI,merge,25
2012,DWOALN,drop,25
2012,4FGHHE,drop,25
2012,TNAQB0,merge,25
2012,438KUP,foreach,25
2012,HJFWTK,generate,25
2012,U6Q9LR,set,25
2012,0IIHRH,use,25
2012,0IIHRH,label,25
2012,AMDL12,summarize,25
2012,Y9R8SF,areg,25
2012,FMPXWB,assert,25
2012,EUKMBF,var,25
2012,EUKMBF,vargranger,25
2012,8PX4XD,regress,25
2012,GCBK24,quietly,25
2012,TUXWCQ,regress,25
2016,39RCOG,sort,25
2016,7LOMGW,rename,25
2016,26967,clonevar,25
2016,Z1COLP,save,25
2017,RZU4WX,graph,25
2017,UC2ENJ,display,25
2017,Z1WVWW,tabulate,25
2017,Z1WVWW,outreg2,25
2017,RA1WEY,local,25
2017,51OD5A,display,25
2017,FFPAXW,do,25
2014,27110,cross,24
2014,24180,ivtobit,24
2014,27431,svy:regress,24
2014,25085,eststo,24
2014,26906,estimates:store,24
2014,27893,replace,24
2014,26890,label,24
2014,26890,estimates:scalar,24
2014,24349,global,24
2014,24349,regress,24
2014,26870,rename,24
2014,27838,egen,24
2014,27397,keep,24
2014,27397,matrix,24
2014,27174,regress,24
2014,27174,ivreg,24
2014,26565,glm,24
2014,26565,outreg2,24
2014,26717,forvalues,24
2014,26717,if,24
2014,26803,foreach,24
2014,27070,foreach,24
2014,22817,collapse,24
2014,24575,outsheet,24
2014,24575,exit,24
2014,24575,keep,24
2014,24575,save,24
2014,25506,local,24
2014,25506,if,24
2014,27184,mata,24
2014,27184,st_numscalar,24
2014,24208,local,24
2014,26894,mleval,24
2014,26894,mlvecsum,24
2014,27312,graph,24
2014,24747,scalar,24
2014,24567,sort,24
2014,26968,list,24
2014,28390,cd,24
2014,24300,log,24
2014,24300,replace,24
2014,24300,forvalues,24
2014,27117,label,24
2010,BDZMNG,xtreg,24
2015,28549,keep,24
2015,28549,drop,24
2015,28522,ivregress,24
2015,28802,replace,24
2015,28802,regress,24
2015,28592,do,24
2015,28641,tabstat,24
2015,27042,label,24
2015,JSDHFJ,format,24
2015,M3IOZR,replace,24
2015,27349,esttab,24
2015,27349,estout,24
2015,27349,drop,24
2015,9NOYOV,nlcom,24
2015,27831,qreg,24
2015,27831,cd,24
2015,27831,matrix,24
2015,21SOIQ,use,24
2015,29522,sort,24
2015,29522,drop,24
2015,26816,outreg2,24
2015,26754,ivregress,24
2015,26754,estat,24
2015,26754,matrix,24
2015,26800,ttest,24
2015,28945,destring,24
2015,R193JO,set,24
2015,R193JO,count,24
2018,DHZUOT,generate,24
2018,DHZUOT,drop,24
2018,CRESIS,global,24
2018,OST8NQ,use,24
2018,OST8NQ,merge,24
2018,V65YUM,log,24
2018,V65YUM,import,24
2018,UYHHFS,mkmat,24
2018,KFMHJ2,use,24
2018,O7BAYF,use,24
2018,STFNPY,summarize,24
2018,RCLBOF,rename,24
2018,R35B2J,drop,24
2018,9C4TPV,drop,24
2018,ETS5LV,collapse,24
2018,G1JEV3,xtline,24
2018,G1JEV3,import,24
2018,GUMVSS,areg,24
2018,DX6YLE,egen,24
2018,IEFKZX,summarize,24
2018,CMNO3P,generate,24
2018,HNNMQT,geonear,24
2018,CZ7URJ,log,24
2018,T70TLT,tostring,24
2013,22812,summarize,24
2013,23078,foreach,24
2013,WF8YEM,egen,24
2013,WF8YEM,merge,24
2013,RW3KS5,generate,24
2013,WM6SDZ,keep,24
2013,WM6SDZ,merge,24
2013,CAGFVL,set,24
2013,CAGFVL,use,24
2013,CAGFVL,keep,24
2013,HZ4L3L,ta,24
2013,EJ1YAH,summarize,24
2013,DLHBZR,graph,24
2013,87PME7,tabulate,24
2013,U17HOB,log,24
2013,23985,icd9,24
2013,23985,infix,24
2013,JJGI1G,use,24
2013,SHRAOL,scatter,24
2013,ARFBBO,tabulate,24
2013,CTKI9J,merge,24
2013,QKCHYM,replace,24
2013,ZDKETT,save,24
2019,574HZE,drop,24
2019,YUI2BC,drop,24
2019,YUI2BC,keep,24
2012,GPZAMC,regress,24
2012,BPUZG1,xtnbreg,24
2012,DB5RXR,nlcom,24
2012,RR4AYC,set,24
2012,1AJV3A,joinby,24
2012,XS4UKI,tabulate,24
2012,XKETSJ,collapse,24
2012,XKETSJ,display,24
2012,XKETSJ,duplicates,24
2012,8I3W1L,replace,24
2012,BITKQY,generate,24
2012,TNAQB0,set,24
2012,TNAQB0,tabulate,24
2012,HSLWDN,egen,24
2012,AWBBBD,xtreg,24
2012,0IIHRH,display,24
2012,ASCZFD,local,24
2012,ASCZFD,reshape,24
2012,7VSTUV,sort,24
2012,7QPEIP,lincom,24
2012,VOFHJA,keep,24
2012,AMDL12,foreach,24
2012,AMDL12,egen,24
2012,Y9R8SF,count,24
2012,FMPXWB,egen,24
2012,PSN1VR,rename,24
2012,IYAMP5,clear,24
2012,IYAMP5,set,24
2012,5NWRNW,foreach,24
2012,5NWRNW,ivregress,24
2012,BMCNEW,merge,24
2016,CP3FYH,xtreg,24
2016,Y1VFA8,save,24
2016,XKHMUZ,foreach,24
2016,7YJE1Z,set,24
2016,R7RYIV,drop,24
2016,7LOMGW,summarize,24
2016,7LOMGW,ttest,24
2016,PDHMHF,estimates:save,24
2016,OSJSWK,rename,24
2016,FR0IWP,generate,24
2016,26967,rename,24
2016,FR9JMK,forvalues,24
2016,QQYHQS,clear,24
2016,ASXOBS,predict,24
2016,U6KFOC,save,24
2016,U6KFOC,predict,24
2017,RZU4WX,collapse,24
2017,WCS9PO,margins,24
2017,WCS9PO,eststo,24
2017,ID6SYF,display,24
2017,JXQETW,forvalues,24
2017,NSKGM7,timer,24
2017,QKP9EJ,summarize,24
2017,SWRYPL,save,24
2017,51OD5A,matrix,24
2017,FFPAXW,areg,24
2017,QNKHZQ,save,24
2014,27431,global,23
2014,27555,outreg2,23
2014,25085,drop,23
2014,26042,testparm,23
2014,26870,egen,23
2014,26803,display,23
2014,26803,append,23
2014,27261,label,23
2014,27184,bootstrap,23
2014,24481,c,23
2014,26903,twoway,23
2014,26903,graph,23
2014,27802,foreach,23
2014,26908,test,23
2014,27451,sort,23
2014,27186,merge,23
2014,27186,tabulate,23
2014,24195,saveold,23
2014,27842,log,23
2014,27842,test,23
2014,27757,version,23
2014,27757,use,23
2014,24300,foreach,23
2014,24305,generate,23
2014,00234,foreach,23
2010,RQMEJU,drop,23
2010,YE5XZS,generate,23
2010,IE4XVT,save,23
2010,OYARM2,predict,23
2015,28592,label,23
2015,26742,replace,23
2015,26742,local,23
2015,27042,local,23
2015,28639,log,23
2015,28639,forvalues,23
2015,9NOYOV,sort,23
2015,EQLOYJ,save,23
2015,27664,forvalues,23
2015,29557,rename,23
2015,6TC8RO,use,23
2015,26816,ci,23
2015,28817,global,23
2015,28817,xtivreg2,23
2015,28817,ivreg2,23
2015,28817,regress,23
2015,BFP2IC,merge,23
2015,N4TMYQ,label,23
2015,28945,append,23
2015,27294,estout,23
2015,26764,erase,23
2015,26764,twoway,23
2015,R193JO,tabulate,23
2015,27505,summarize,23
2018,PYWQYU,foreach,23
2018,C0VSJ0,lincom,23
2018,CRESIS,local,23
2018,OST8NQ,save,23
2018,BM54JY,keep,23
2018,BM54JY,void,23
2018,BM54JY,label,23
2018,UYHHFS,erase,23
2018,UYHHFS,replace,23
2018,KFMHJ2,keep,23
2018,RCZN4X,preserve,23
2018,RCZN4X,restore,23
2018,STFNPY,merge,23
2018,RCLBOF,global,23
2018,9C4TPV,use,23
2018,VV5I5E,keep,23
2018,IOOCOE,outreg2,23
2018,YGTU5T,use,23
2018,YGTU5T,order,23
2018,Q99FI0,if,23
2018,ETS5LV,hdfe,23
2018,GL5CCD,collapse,23
2018,GL5CCD,regress,23
2018,JOBFPK,sort,23
2018,DX6YLE,clear,23
2018,DX6YLE,ivregress,23
2018,IEFKZX,log,23
2011,B0Z5VT,keep,23
2013,GDJZ08,count,23
2013,CAGFVL,summarize,23
2013,DLHBZR,use,23
2013,DLHBZR,sort,23
2013,22819,display,23
2013,87PME7,display,23
2013,23985,type,23
2013,23985,collapse,23
2013,JJGI1G,do,23
2013,SHRAOL,kdensity,23
2013,G7AOIO,generate,23
2013,5RWA8I,newey2,23
2013,CTKI9J,foreach,23
2013,FDYBSG,areg,23
2013,ZDKETT,MT,23
2013,ZDKETT,while,23
2019,C8JKBM,run,23
2019,8PTX1L,sort,23
2019,9SUPHG,run,23
2019,13K1WQ,ytitle,23
2019,3WQ6YH,rename,23
2019,OK5PUL,rename,23
2019,MZUYN3,replace,23
2019,KEIMA9,exit,23
2012,OYVNGX,do,23
2012,HP5OV8,do,23
2012,SFKPQK,use,23
2012,SFKPQK,save,23
2012,DB5RXR,collapse,23
2012,RR4AYC,regress,23
2012,TNAQB0,egen,23
2012,HSLWDN,areg,23
2012,0IIHRH,save,23
2012,0IIHRH,tabstat,23
2012,IYAMP5,merge,23
2012,MJCDBS,local,23
2012,BMCNEW,foreach,23
2016,1NKJO3,parmby,23
2016,021GV6,levelsof,23
2016,HNLHPG,ivregress,23
2016,R7RYIV,assert,23
2016,PDHMHF,generate,23
2016,TDSNDK,graph,23
2016,N2IA8K,scalar,23
2017,RZU4WX,foreach,23
2017,SS0AA5,spearman,23
2017,2DO8QP,egen,23
2017,GSR1LK,testparm,23
2017,GEI4YW,generate,23
2017,PODEN5,clear,23
2017,SWRYPL,set,23
2014,27291,destring,22
2014,27555,egen,22
2014,27555,regress,22
2014,27031,set,22
2014,27031,keep,22
2014,25496,save,22
2014,25538,forvalues,22
2014,27397,save,22
2014,26565,generate,22
2014,27700,reshape,22
2014,27102,ksmirnov,22
2014,27541,ttesti,22
2014,26803,merge,22
2014,27184,tsset,22
2014,24481,ivD_pre,22
2014,24208,clear,22
2014,26903,display,22
2014,27802,count,22
2014,27802,list,22
2014,24195,end,22
2014,28390,renpfix,22
2014,24223,clear,22
2014,25123,mata,22
2014,27117,destring,22
2014,26059,global,22
2010,RQMEJU,if,22
2010,RQMEJU,display,22
2015,XJI9LO,local,22
2015,27461,replace,22
2015,26742,generate,22
2015,PQ6ILM,if,22
2015,67QCH2,testnl,22
2015,27831,collapse,22
2015,27664,set,22
2015,29557,regress,22
2015,29224,xtreg,22
2015,26873,tempfile,22
2015,26764,count,22
2015,26764,while,22
2015,26769,save,22
2015,29944,generate,22
2015,29908,while,22
2015,MJAPQ9,keep,22
2018,R8SGBQ,coefplot,22
2018,R8SGBQ,destring,22
2018,NOHDM7,destring,22
2018,OST8NQ,foreach,22
2018,UYHHFS,program,22
2018,O7BAYF,global,22
2018,W4B8MB,foreach,22
2018,RUQQYM,use,22
2018,RUQQYM,odbc,22
2018,EJ0NF7,estimates:store,22
2018,9C4TPV,sort,22
2018,AA03ZL,global,22
2018,G1JEV3,format,22
2018,GL5CCD,destring,22
2018,GL5CCD,restore,22
2018,GUMVSS,sort,22
2018,DX6YLE,xml_tab,22
2018,DX6YLE,display,22
2018,CMNO3P,rename,22
2018,HNNMQT,preserve,22
2018,HNNMQT,restore,22
2018,ABT3OE,twoway,22
2013,22932,scalar,22
2013,X8C3CO,do,22
2013,GDJZ08,tsset,22
2013,CAGFVL,replace,22
2013,UJNWFN,ttest,22
2013,HZ4L3L,summarize,22
2013,7XP4A7,display,22
2013,87PME7,do,22
2013,23985,clear,22
2013,JJGI1G,sort,22
2013,VGZJEM,use,22
2013,AAKVGN,save,22
2013,FDYBSG,estimates:store,22
2013,FGLKNE,regress,22
2013,REST_A_00306,global,22
2013,REST_A_00306,desc,22
2019,DPMTHY,set,22
2019,8AGDN8,egen,22
2019,8AGDN8,save,22
2019,8AGDN8,twoway,22
2019,574HZE,sort,22
2019,KY9AWG,use,22
2019,LIGQUA,drop,22
2019,6AXHGT,summarize,22
2019,13K1WQ,twoway,22
2019,13K1WQ,xtitle,22
2019,13K1WQ,xlabel,22
2019,13K1WQ,ylabel,22
2019,13K1WQ,legend,22
2019,13K1WQ,graphregion,22
2019,13K1WQ,graph,22
2019,YUDEVH,do,22
2019,KRUVIQ,regress,22
2019,A4QA9I,keep,22
2019,KEIMA9,mata,22
2012,MTQDUN,recode,22
2012,MKRDC0,areg,22
2012,HP5OV8,tabulate,22
2012,DB5RXR,table,22
2012,XKETSJ,append,22
2012,GUMZTY,tempname,22
2012,GUMZTY,drop,22
2012,EBLGOK,rename,22
2012,TNAQB0,insheet,22
2012,RF2JAX,label,22
2012,NIBJTZ,scalar,22
2012,7QPEIP,list,22
2012,AMDL12,save,22
2012,ZSQJOM,foreach,22
2012,GCBK24,drop,22
2012,MOTPKF,xtreg,22
2016,72C3NP,keep,22
2016,JFGPNE,joinby,22
2016,JFGPNE,tabulate,22
2016,7YJE1Z,tabulate,22
2016,Z0HZW9,graph,22
2016,OSJSWK,foreach,22
2016,Z1COLP,sort,22
2016,TDSNDK,local,22
2016,TDSNDK,keep,22
2016,ASXOBS,lincom,22
2017,RZU4WX,merge,22
2017,SS0AA5,reg3,22
2017,JXQETW,local,22
2017,KKGA79,global,22
2017,OX8SKX,codebook,22
2017,PODEN5,logit,22
2017,PODEN5,if,22
2017,PODEN5,preserve,22
2017,PODEN5,svmat,22
2017,PODEN5,save,22
2017,PODEN5,restore,22
2017,LAC9ZB,summarize,22
2017,LAC9ZB,egen,22
2017,8EPWQF,drop,22
2017,QKP9EJ,foreach,22
2017,SWRYPL,keep,22
2017,SWRYPL,quietly,22
2017,SWRYPL,predictnl,22
2017,51OD5A,clear,22
2017,51OD5A,graph,22
2014,27431,summarize,21
2014,27555,drop,21
2014,26890,log,21
2014,27616,save,21
2014,26870,log,21
2014,26870,replace,21
2014,26093,streg,21
2014,28235,rename,21
2014,25493,clear,21
2014,25493,use,21
2014,27541,scalar,21
2014,24769,generate,21
2014,26803,table,21
2014,27059,generate,21
2014,24481,use,21
2014,24481,save,21
2014,27326,replace,21
2014,27312,set,21
2014,27451,estimates:clear,21
2014,27451,keep,21
2014,27186,rename,21
2014,24747,replace,21
2014,27289,clear,21
2014,28390,ivqreg,21
2010,YE5XZS,display,21
2015,29187,use,21
2015,28641,keep,21
2015,29190,local,21
2015,29190,foreach,21
2015,27042,merge,21
2015,JSDHFJ,graph,21
2015,JSDHFJ,rename,21
2015,28639,tabulate,21
2015,M3IOZR,tabulate,21
2015,27664,clear,21
2015,27664,global,21
2015,29522,keep,21
2015,N4TMYQ,summarize,21
2015,26737,replace,21
2015,27294,insheet,21
2015,27159,The,21
2015,27159,log,21
2018,V65YUM,regress,21
2018,BM54JY,replace,21
2018,UYHHFS,global,21
2018,UYHHFS,set,21
2018,A7FXQU,global,21
2018,W4B8MB,rename,21
2018,STFNPY,graph,21
2018,STFNPY,save,21
2018,STFNPY,xtivreg,21
2018,RCLBOF,collapse,21
2018,9C4TPV,summarize,21
2018,PIAZWN,collapse,21
2018,PIAZWN,regress,21
2018,CAASNH,preserve,21
2018,CAASNH,restore,21
2018,IOOCOE,use,21
2018,Q99FI0,regress,21
2018,Z3EESV,foreach,21
2018,EHASPS,sort,21
2018,TNGJ6E,global,21
2018,TNGJ6E,outsheet,21
2018,GXUZ6X,predict,21
2018,CZ7URJ,keep,21
2018,CZ7URJ,egen,21
2011,NHONSD,regress,21
2013,NBEKXN,testparm,21
2013,8H6YSP,drop,21
2013,GDJZ08,egen,21
2013,HZ4L3L,sort,21
2013,22819,cd,21
2013,FLRRCM,foreach,21
2013,87PME7,recast,21
2013,ARFBBO,egen,21
2013,23116,rename,21
2013,ZDKETT,mata,21
2013,ZDKETT,end,21
2013,REST_A_00306,estout,21
2019,WYTSSD,rename,21
2019,WYTSSD,preserve,21
2019,WYTSSD,collapse,21
2019,WYTSSD,restore,21
2019,8AGDN8,xsec_datagate,21
2019,574HZE,egen,21
2019,KY9AWG,test,21
2019,YUI2BC,ivregress,21
2019,UUPZ6Z,egen,21
2019,13K1WQ,egen,21
2019,YUDEVH,scalar,21
2019,YUDEVH,estadd,21
2019,YUDEVH,if,21
2019,7BCE4A,global,21
2012,SFUKMW,keep,21
2012,SFUKMW,label,21
2012,SFKPQK,sort,21
2012,DB5RXR,append,21
2012,RR4AYC,egen,21
2012,XS4UKI,generate,21
2012,XS4UKI,regress,21
2012,A35WXZ,tabulate,21
2012,A35WXZ,replace,21
2012,XKETSJ,f,21
2012,UJDNLD,local,21
2012,NPQUVK,set,21
2012,TNAQB0,append,21
2012,VOFHJA,use,21
2012,Y9R8SF,do,21
2012,BMCNEW,collapse,21
2016,YKOTXF,save,21
2016,ZVWOCH,replace,21
2016,021GV6,preserve,21
2016,021GV6,restore,21
2016,7YJE1Z,regress,21
2016,Z0HZW9,replace,21
2016,7LOMGW,sort,21
2016,OSJSWK,local,21
2016,FR9JMK,tabulate,21
2016,QQYHQS,sort,21
2016,U6KFOC,set,21
2016,OERHSC,drop,21
2016,XSYPO2,regress,21
2016,XSYPO2,foreach,21
2016,3EYP3I,drop,21
2016,3EYP3I,reg2hdfe,21
2017,FMEJRM,egen,21
2017,ID6SYF,append,21
2017,2DO8QP,graph,21
2017,OX8SKX,compress,21
2017,PODEN5,set,21
2017,8EPWQF,egen,21
2017,51OD5A,format,21
2017,51OD5A,order,21
2014,27110,xtcloglog,20
2014,24588,summarize,20
2014,28116,replace,20
2014,24180,replace,20
2014,27523,estimates:table,20
2014,27181,global,20
2014,27181,test,20
2014,25085,keep,20
2014,25020,foreach,20
2014,26906,regress,20
2014,27409,merge,20
2014,24349,count,20
2014,27514,xtabond2,20
